ady-000-075	152.88251724071262
ady-000-076	144.4264353788269
ady-000-077	165.2413200000344
ady-000-084	168.4356200773381
ady-000-085	190.30041413524557
ady-000-086	205.3143422744778
ady-000-087	189.98786224574462
ady-000-088	196.84992612221365
ady-000-089	181.37431599794516
ady-000-090	211.22351838874866
ady-000-091	205.59343527166536
ady-000-092	201.91540461746118
ady-000-093	183.89963602694294
ady-000-094	221.06892649781886
ady-000-095	186.410893046763
ady-000-096	181.59321422262317
ady-000-097	87.64411692789854
ady-000-098	199.76540479038977
ady-000-099	199.50613605540477
ady-000-100	208.60614246967813
ady-000-101	229.09873002172458
ady-000-102	185.2938438000739
ady-000-103	190.43820219702476
ady-000-104	192.62755983944382
ady-000-105	203.49050172068178
ady-000-106	194.79893299817286
ady-000-107	169.0894064116516
ady-000-110	227.49757490668588
ady-000-111	150.08471334236972
ady-000-112	158.94999898612357
ady-000-113	239.8751265833301
ady-000-114	196.53432286166756
ady-000-115	178.61588931874172
ady-000-118	99.72314375888458
ady-000-119	199.62320293679917
ady-000-121	201.59655363847517
ady-000-122	188.42157969946825
ady-000-123	165.24602807028614
ady-000-125	205.21649348229192
ady-000-126	202.74846625547485
ady-000-128	223.92176852431146
ady-000-129	220.02461022131806
ady-000-130	222.1507576360048
ady-000-131	234.06021551963505
ady-000-132	201.22799277370504
ady-000-133	187.68017638967586
ady-000-134	199.80644940739143
ady-000-135	183.95524154058052
ady-000-136	235.45103197964045
ady-000-137	284.2183276442874
ady-000-138	157.22353218864333
ady-000-139	196.87966117909363
ady-000-141	215.3363681357871
ady-000-142	195.90916117598388
ady-000-143	182.74231010181697
ady-000-144	203.96318930201912
ady-000-146	229.42571914743525
ady-000-147	218.64697430194323
ady-000-148	185.69946337861293
ady-000-149	188.61117947704497
aeb-000-000	109.00631115977905
aeb-000-001	113.39523886732451
aeb-000-002	115.28306105310632
aeb-000-003	112.61536329800234
aeb-000-006	111.04626792766423
aeb-000-007	110.91787306367812
aeb-000-009	116.00832861755214
aeb-000-011	114.29818946285923
aeb-000-015	118.69580381628718
aeb-000-021	116.10791546283403
aeb-000-022	116.62039009365819
aeb-000-023	122.07319697590926
aeb-000-024	116.28217968226953
aeb-000-025	114.48761023782865
aeb-000-026	104.04144818474373
aeb-000-029	113.74461873329491
aeb-000-030	112.8595301617815
aeb-000-031	114.76698439812962
aeb-000-032	118.25995468264443
aeb-000-033	113.1880931193801
aeb-000-034	114.24106311595462
aeb-000-035	111.14989732235505
aeb-000-039	112.0149829097942
aeb-000-040	108.24333838175082
aeb-000-041	115.56495333568307
aeb-000-042	120.9133948426621
aeb-000-043	118.55614073233735
aeb-000-045	119.3820829318917
aeb-000-046	137.19151017060227
aeb-000-047	118.11801221355013
aeb-000-048	111.75502107220777
aeb-000-049	136.31502863564955
aeb-000-050	115.28559753069148
aeb-000-051	115.84686035222597
aeb-000-053	125.03254624110947
aeb-000-054	118.4175422466613
aeb-000-055	116.01871382481774
aeb-000-057	123.36406086561506
aeb-000-059	126.05611035535456
aeb-000-060	119.96288517774889
