ajp-002-024	200.22698070163432
ajp-002-026	211.96648113307208
ajp-002-027	207.66903450063649
ajp-002-028	211.07283907629065
ajp-002-029	199.78996119341895
ajp-002-030	186.63778690737635
ajp-002-031	183.5559903881619
ajp-002-033	186.11676667077947
ajp-002-034	185.6566875183667
ajp-002-035	193.18229649516098
ajp-002-036	188.60611224106194
ajp-002-037	184.75319646014242
ajp-002-038	204.2853170269063
ajp-002-039	186.5062808695394
ajp-002-040	204.83792264264238
ajp-002-041	196.7695795060801
ajp-002-042	200.02042939129737
ajp-002-043	184.12740680731213
ajp-002-044	203.64611679895972
ajp-002-045	193.51693942645457
ajp-002-046	213.233324549632
ajp-002-047	190.51011964329797
ajp-002-048	189.11829117707526
ajp-002-049	190.0394337905457
ajp-002-050	197.83292814584556
ajp-002-052	205.79296608209472
ajp-002-053	194.62498122176552
ajp-002-054	159.45749837333673
ajp-002-056	191.5157663273292
aka-007-002	156.36933323655146
aka-007-004	202.6713314531081
aka-007-005	156.5323032642601
aka-007-007	189.6085085112548
aka-007-008	162.88266806522657
aka-007-009	188.66037906354885
aka-007-010	172.81522745176846
aka-007-011	189.53645796660544
aka-007-012	179.9859396640922
aka-007-014	182.8696906431631
aka-007-015	171.0250141209488
aka-007-016	176.40292912016452
aka-007-017	195.27361638101215
aka-007-018	187.2493216122864
aka-007-019	177.79479848024704
aka-007-020	164.3525266162568
aka-007-021	194.87573387557654
aka-007-022	188.51720179678927
aka-007-025	216.9817712241174
aka-007-026	209.91445137135162
aka-007-027	208.05193048303403
aka-007-028	202.2150712360104
aka-007-029	199.2627734937318
aka-007-030	192.05901896555443
aka-007-031	174.36446308741782
aka-007-032	181.59637303818064
aka-007-033	180.49551788142458
aka-007-034	186.1686630820249
aka-007-035	178.32937992061545
aka-007-036	187.71121753479048
aka-007-037	164.88529754726736
aka-007-038	215.94557302873505
aka-007-040	180.80735031859302
aka-007-041	164.44735030774552
aka-007-042	173.05124881971852
aka-007-043	207.17346300889733
aka-007-044	210.7145261482127
aka-007-045	211.1886021388641
apc-005-000	150.25071281415825
apc-005-001	152.09820410722887
apc-005-002	159.11673596595827
apc-005-003	129.57175158680602
apc-005-005	150.00186260792103
apc-005-006	139.26145050804942
apc-005-007	137.79808063889834
apc-005-008	147.46652394662885
apc-005-009	144.8777564553798
apc-005-010	138.46818584046412
apc-005-011	143.02642279473295
apc-005-012	148.4460792705234
apc-005-013	145.02400350128363
apc-005-015	145.47690341141652
apc-005-016	139.57798821505335
apc-005-017	150.46688605914983
apc-005-018	150.18745282472048
apc-005-019	141.19362953687556
apc-005-020	150.2208310221052
apc-005-021	152.58005341289828
apc-005-022	141.36477508112355
apc-005-023	135.8937527194719
apc-005-024	142.1888013007165
apc-005-025	157.76409867339666
apc-005-026	183.3516722373029
apc-005-027	167.39684405094894
apc-005-028	151.70193230423638
apc-005-029	151.61153184205392
apc-005-031	148.4825583631751
apc-005-032	154.31478154375307
apc-005-033	150.78458588815377
apc-005-035	161.7009757897724
apc-005-036	136.48060120378116
