it15,ipu_143,Ripete 'cuco' da sempre,424.30029212456475,425.78275911602054,424.7187237341596,425.08606183484477,424.8316887417086,424.9008509912284,425.009955,424.81875496064686,424.92214298931407,--undefined--,--undefined--
it15,ipu_144,Ha detto 'puto' sei volte,428.1907693595864,429.66121397437547,428.529932,428.849932,428.6472402064171,428.70718082266757,428.8005498595193,428.63532470929164,428.740948674333,428.6234297268432,428.7711287496879
it15,ipu_145,Scrivete 'toto' sul foglio,430.5639267162897,432.06006986634304,431.0077178173751,431.329932,431.1103625848305,431.20603702999955,431.279810096154,431.1108268884541,431.21537396908275,431.0949767353785,431.2552359512148
it15,ipu_146,Scrivete 'checo' sul foglio,433.06302428392024,434.5837365175827,433.5266585412762,433.819977,433.6154167614933,433.67766278606115,433.77679534370617,433.612567123625,433.7209034918876,433.57215506721025,--undefined--
it15,ipu_147,Scrivete 'tupo' sul foglio,435.3488657569235,436.84638624760925,435.77651899978764,436.109955,435.88026237406734,435.95518814438043,436.0567767517967,435.8807248194564,435.9723885653347,435.8578254353792,436.0237353304672
it15,ipu_148,Scrivete 'teco' sul foglio,437.65397112148077,439.1868362010955,438.0989149267249,438.424943,438.2015055968459,438.2660570297311,438.364943,438.19653764748836,438.2889085971845,438.1789186630179,--undefined--
it15,ipu_149,Scrivete 'papo' sul foglio,439.8209875220222,441.3456230103127,440.2716948480596,440.599932,440.369932,440.4618910342391,440.55295466277346,440.3705928746261,440.4807772380893,440.35233709382715,--undefined--
it15,ipu_150,Scrivete 'cuto' sul foglio,442.10259852959416,443.6189245311856,442.5486950389969,442.89600272044765,442.67900470626046,442.76,442.84,442.68094296757164,442.78486368826333,--undefined--,442.81567832174886
it15,ipu_151,Ha detto 'taco' sei volte,444.6723006832617,446.0990675908325,445.01615025223623,445.3631142039939,445.114943,445.224943,445.31585333348875,--undefined--,--undefined--,445.10245467519337,--undefined--
it15,ipu_152,Ripete 'pupo' da sempre,447.0809563338601,448.53034911645295,447.46711222701236,447.79424467304875,447.5697028971334,447.634966,447.724966,--undefined--,--undefined--,447.5588588796234,447.69935987870986
it15,ipu_153,Ripete 'toco' da sempre,449.3297664576067,450.7470293672162,449.694921,450.04065284435865,449.811596795928,449.89574419951043,449.9841703405841,449.8078187129997,449.9180567686884,449.80008183990475,--undefined--
it15,ipu_154,Sentivo 'puto' di nuovo,454.24635513262706,455.5921234928744,454.659977,454.989977,454.759977,454.8342342535454,454.929977,454.7498405471768,454.8485824974988,--undefined--,454.90680151225166
it15,ipu_155,Ha detto 'cuto' sei volte,456.70626075886355,458.113492978808,457.0555301189386,457.389977,457.189977,457.259977,457.3321791170178,457.18350636123967,457.2720080114307,457.1722202105751,457.31012171895736
it15,ipu_156,Ha detto 'pepo' sei volte,458.7501250773924,460.11105198528463,459.07518765013543,459.399932,459.17662561609785,459.249932,459.339932,459.17364060213043,459.2641295733196,459.15887111673624,--undefined--
it15,ipu_157,Sentivo 'chipo' di nuovo,461.04427683980515,462.4419495029756,461.46962467435196,461.8179885158416,461.60449106091556,461.654989,461.754989,461.602600507701,461.6820810241007,461.54845942859384,461.7372166923364
it15,ipu_158,Scrivete 'topo' sul foglio,463.34073401053513,464.87190055865756,463.7637764367646,464.084943,463.86060358609234,463.9309185397708,464.02895249059156,463.85844192939896,463.9617481681701,463.8454176483037,--undefined--
it15,ipu_159,Scrivete 'capo' sul foglio,465.6900224843244,467.364898,466.1130649105539,466.45,466.22,466.32,466.42,466.2152137368552,466.33524904193206,466.17836072209576,--undefined--
it15,ipu_160,Sentivo 'pepo' di nuovo,467.9574206907886,469.32139951582894,468.3631725546381,468.67239272679285,468.4726794497111,468.539932,468.6297426729223,468.4722433608556,468.580686617458,468.4482764279716,468.59450713765125
it15,ipu_161,Scrivete 'poto' sul foglio,470.5561335366619,472.1278488997478,471.0310476500312,471.36,471.1336383201522,471.24,471.3155783142569,471.1277004542764,471.2618092508401,471.1143236166003,471.28492515020065
it15,ipu_162,Ripete 'chipo' da sempre,473.139932,474.551577710151,473.4979119480042,473.8162630345837,473.60511343475986,473.649932,473.7471007850639,473.5932359454677,473.68879000705385,473.55740977948216,473.72190462904825
it15,ipu_163,Scrivete 'coco' sul foglio,477.2413257713135,478.884898,477.75658453023607,478.127664550481,477.874943,477.9616751516335,478.084943,477.8690850970195,478.0085713498571,477.82273111050847,--undefined--
it15,ipu_164,Ha detto 'pato' sei volte,479.38004973527046,480.79001749799494,479.749932,480.07648778589174,479.84406434382964,479.949932,480.019932,--undefined--,--undefined--,479.8288906437544,480.00532249774875
it15,ipu_165,Scrivete 'pepo' sul foglio,481.9419243201261,483.4826133895572,482.374943,482.704943,482.4790844580632,482.55055211590036,482.654943,--undefined--,--undefined--,482.4639041556411,482.636365180194
it15,ipu_166,Ripete 'puco' da sempre,488.279932,489.73415888725816,488.64546327719773,489.0011719669022,488.76947843101084,488.8397933846893,488.939932,--undefined--,--undefined--,488.74716202833145,--undefined--
it15,ipu_167,Ha detto 'teto' sei volte,490.754989,492.199122155288,491.144989,491.43999101386447,491.2349969365865,491.30992270689967,491.394989,--undefined--,--undefined--,491.20766365821083,491.37045519242724
it15,ipu_168,Ripete 'poto' da sempre,493.24942776492156,494.70798885216186,493.6159876873765,493.949955,493.709955,493.809955,493.889955,493.6913176756673,493.8277832733681,493.68322797872526,493.8653598265336
it15,ipu_169,Scrivete 'taco' sul foglio,495.61437720160995,497.17146489654874,496.0143655446662,496.364943,496.1181089189459,496.224943,496.3155650597703,496.11770004867356,496.23538372199374,496.0925737834519,--undefined--
it15,ipu_170,Ha detto 'teco' sei volte,498.01236305714696,499.4241240550281,498.329955,498.639955,498.4237394508853,498.4929017004051,498.5873809946306,498.42306829562443,498.5308989936465,498.4011802417423,498.564216741459
it15,ipu_171,Ha detto 'chipo' sei volte,500.451761368826,501.80699021371504,500.7641441958238,501.104943,500.90016328654605,500.9485768612099,501.0462246355531,500.8986936633326,500.99907348015466,500.8400265768815,501.0221144752889
it15,ipu_172,Sentivo 'tito' di nuovo,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--
