it04,ipu_55,Ripete 'cheto' da sempre,210.639932,212.13704581045334,211.069932,211.43586184301608,211.19050971300496,211.272293756342,211.36316491560538,--undefined--,--undefined--,211.15035875813345,211.34391421120023
it04,ipu_56,Sentivo 'tito' di nuovo,213.38212693744504,214.84005975745154,213.88555315976419,214.20360221718605,213.9873288581392,214.05093866962355,214.14544467525747,--undefined--,--undefined--,213.9427340466193,214.1278119176304
it04,ipu_57,Sentivo 'pico' di nuovo,216.059932,217.50563403705803,216.44966606669232,216.8331423587838,216.5732508432905,216.639932,216.76044543137309,--undefined--,--undefined--,216.56414619495104,216.72667495676063
it04,ipu_58,Ha detto 'poco' sei volte,219.234943,220.73295730813058,219.66215089642995,219.9856522234076,219.76210917161967,219.84752806132727,219.93839922059064,--undefined--,--undefined--,219.74831945510599,219.90654445690896
it04,ipu_59,Ripete 'pupo' da sempre,221.99620349512753,223.52540926954163,222.37869913944476,222.760358008351,222.52591041745146,222.5913376521211,222.68220881138447,--undefined--,--undefined--,222.50082360592782,222.637297960545
it04,ipu_60,Sentivo 'pupo' di nuovo,224.85754529764912,226.33386186186968,225.33848607593862,225.68561390432475,225.45116631342523,225.51841097128013,225.63109120876672,--undefined--,--undefined--,225.41441396267493,225.58843184133542
it04,ipu_61,Sentivo 'teco' di nuovo,227.824921,229.25581929490457,228.24624410586625,228.60064162699345,228.3680114592792,228.43707354031935,228.53703181550907,--undefined--,--undefined--,228.33835734878647,228.51949751823625
it04,ipu_62,Ripete 'pito' da sempre,230.7146421479104,232.21640223386277,231.11175324820175,231.4643333461437,231.23352060161469,231.31348722176645,231.38073187962138,--undefined--,--undefined--,231.2192620259747,231.35713301666036
it04,ipu_63,Ripete 'cato' da sempre,236.35440065223816,237.81271741406547,236.77,237.09590931182737,236.8632791441131,236.94142834107961,237.0268472307872,--undefined--,--undefined--,236.83745211782153,237.0002799413757
it04,ipu_64,Scrivete 'poto' sul foglio,239.26003697701253,240.87461078424622,239.7398366979232,240.05970317853033,239.83979497311293,239.95065778741426,240.01790244526916,--undefined--,--undefined--,239.83002321704257,239.99509565236804
it04,ipu_65,Scrivete 'chepo' sul foglio,242.26268136503344,243.93525243597708,242.734921,243.13610948084883,242.88060524802447,242.954921,243.06704739980867,--undefined--,--undefined--,242.83919779952743,243.04490371339503
it04,ipu_66,Scrivete 'tico' sul foglio,245.2307186420427,246.8637682331831,245.70953771517924,246.10210112319706,245.85493157000064,245.90763684237342,246.03667388852742,--undefined--,--undefined--,245.80650790984785,245.99451744855776
it04,ipu_67,Ha detto 'pipo' sei volte,248.1750533471512,249.62212558920626,248.5598228376053,248.9160377819178,248.67250307509192,248.73247804020573,248.83425373858074,--undefined--,--undefined--,248.646046239968,248.8179648433688
it04,ipu_68,Sentivo 'cuto' di nuovo,251.03306458527,252.46736645665948,251.467428726549,251.834921,251.62736196685256,251.69354990644143,251.77533394977846,--undefined--,--undefined--,251.5744319434752,251.76534867944835
it04,ipu_69,Ripete 'chepo' da sempre,253.80428766482694,255.2521400952864,254.14778064684253,254.49309105204338,254.27136542344073,254.3295229653693,254.4312986637443,--undefined--,--undefined--,254.219584250577,--undefined--
it04,ipu_70,Scrivete 'tipo' sul foglio,256.32811297971136,257.9674369614436,256.77338166010196,257.1105177952796,256.90333155215905,256.950584554976,257.04509056060994,--undefined--,--undefined--,256.86584223112266,257.0265731090594
it04,ipu_71,Ripete 'pato' da sempre,258.29,259.81933992260184,258.6750396816898,258.9894538927411,258.7695456873237,258.8604168465871,258.93129635081254,--undefined--,--undefined--,258.76298212372564,258.9191395579294
it04,ipu_72,Ha detto 'puco' sei volte,260.937764621831,262.43622026085166,261.30488410525504,261.6738210118644,261.4302863050385,261.49753096289345,261.6011240844537,--undefined--,--undefined--,261.3952504491903,261.5786535135769
it04,ipu_73,Ha detto 'cuto' sei volte,263.5784292453952,265.053800054625,263.9414657281181,264.28677613331894,264.1013989684217,264.14683454805333,264.22498374501987,--undefined--,--undefined--,264.0393246816282,264.20153190498024
it04,ipu_74,Scrivete 'papo' sul foglio,266.2719595509369,267.8154291858159,266.694943,267.07707802201054,266.815369083332,266.9026053962248,267.0025636714146,--undefined--,--undefined--,266.8118841472748,266.99409058434213
it04,ipu_75,Ripete 'coco' da sempre,269.259932,270.75316617359624,269.6390774924065,270.0043795526453,269.76447969219,269.84262888915646,269.94985685708724,--undefined--,--undefined--,269.72874641669426,269.9134207698423
it04,ipu_76,Sentivo 'pepo' di nuovo,272.03,273.4148259083488,272.4410446251288,272.7864311008216,272.5391854771333,272.61551725091454,272.713658102919,--undefined--,--undefined--,272.52634884927306,272.6950669556628
it04,ipu_77,Sentivo 'capo' di nuovo,274.79,276.2252474913117,275.2516507194468,275.5806043159802,275.35706126419234,275.4333930379736,275.52971646679276,--undefined--,--undefined--,275.3269587537021,275.50505861514876
it04,ipu_78,Sentivo 'toto' di nuovo,277.5556438994059,278.9412464068149,277.94820730742373,278.27897832714245,278.0481655826134,278.1354018955063,278.22263820839913,--undefined--,--undefined--,278.0318591654729,278.2018610035978
it04,ipu_79,Scrivete 'cupo' sul foglio,280.2370525379652,281.85827835833675,280.67868637198524,281.0021876989629,280.789909,280.8458893050299,280.9294907715522,--undefined--,--undefined--,280.74470934614936,280.90718634005674
it04,ipu_80,Sentivo 'pito' di nuovo,285.33,286.66281850471495,285.71550853313505,286.03174016737165,285.83,285.9,285.97540004862833,--undefined--,--undefined--,285.8170239032714,285.958253197584
it04,ipu_81,Sentivo 'toco' di nuovo,288.269909,289.6364448851787,288.6681018473796,289.02068194532154,288.7753298153104,288.85711385864744,288.9679766729488,--undefined--,--undefined--,288.75985602814586,288.94144761883405
it04,ipu_82,Sentivo 'tato' di nuovo,290.5480268612359,291.97106921530053,290.9478599619948,291.30589232949256,291.0732621617783,291.164943,291.25318705711976,--undefined--,--undefined--,291.05768226748546,291.2263852892374
it04,ipu_83,Scrivete 'coco' sul foglio,293.13,294.693430902249,293.5902742068734,293.9174103802216,293.67932794295155,293.77,293.86470510784886,--undefined--,--undefined--,293.6419662229099,293.82128789161993
it04,ipu_84,Sentivo 'checo' di nuovo,295.8529908783942,297.3270697999401,296.28455694871377,296.6407718930262,296.40995914849725,296.4753863831669,296.58443177428296,--undefined--,--undefined--,296.35949499478045,296.5501100830377
