it01,ipu_91,Ripete 'cuto' da sempre,287.894943,289.429977,288.3358386016836,288.74657266389255,288.5305690933285,288.57966081391123,288.674943,288.5238039694906,288.59697005380957,288.498917206948,288.6628450663507
it01,ipu_92,Sentivo 'topo' di nuovo,290.569909,291.9342736083433,291.06107581242367,291.409909,291.1494409094726,291.23780600652157,291.349909,291.15219205323325,291.2731119204603,291.134069905885,291.34193438411495
it01,ipu_93,Ha detto 'cato' sei volte,293.32082459124086,294.810212836837,293.70701279315847,294.084921,293.834921,293.94101666126954,294.054921,293.8286482437802,293.94618297272126,293.7923190399554,294.0281129275524
it01,ipu_94,Scrivete 'topo' sul foglio,296.054943,297.5884041685944,296.52266247912667,296.88266843006676,296.6224823109782,296.707574626655,296.8204855839953,296.62224342501474,296.73455694908614,296.6115643705437,--undefined--
it01,ipu_95,Scrivete 'cuto' sul foglio,298.874943,300.449977,299.27394494501254,299.6895881792798,299.4375840136217,299.5079488131236,299.604495863603,299.4309387049703,299.5209880582346,--undefined--,299.5901298808514
it01,ipu_96,Sentivo 'copo' di nuovo,301.479932,302.9090043283298,301.95534209680585,302.34480308009563,302.07316222620443,302.1566181511951,302.28262023402414,302.06907071351435,302.2051988644491,302.04870966108575,--undefined--
it01,ipu_97,Ripete 'cato' da sempre,304.274943,305.8103015038329,304.6917600506854,305.09594855014996,304.834943,304.9437642163435,305.044943,304.83041638245135,304.953789511257,304.7923107566748,305.02535569404915
it01,ipu_98,Ha detto 'taco' sei volte,307.189955,308.74869459813857,307.5912081512223,307.979955,307.710664671307,307.80721172178636,307.939955,307.7043539085877,307.83461763266223,307.69306397073944,307.92036553699216
it01,ipu_99,Sentivo 'pupo' di nuovo,310.03,311.554966,310.56013057835787,310.9708646405668,310.7155876935365,310.8023163998994,310.89068149694833,310.71329261956987,310.8165161223118,--undefined--,--undefined--
it01,ipu_100,Ripete 'tito' da sempre,312.824921,314.28964511832726,313.25277697120663,313.6029645780302,313.37877905403565,313.4442346814793,313.5375089505865,313.37594310206936,313.47035705215853,313.3432124307999,313.5226699776725
it01,ipu_101,Ha detto 'tico' sei volte,315.804921,317.30873286971445,316.20738286966133,316.574921,316.3350213431765,316.3890222358175,316.524921,316.33134294452134,316.39999941860424,316.31529977727746,316.479904155149
it01,ipu_102,Ha detto 'chito' sei volte,318.719932,320.3,319.11835420291663,319.499932,319.27217492740925,319.33599416416683,319.44399594944883,319.26321584807454,319.35507035484204,319.2416805691362,319.4209827330958
it01,ipu_103,Ha detto 'teco' sei volte,321.779932,323.30160842233647,322.1922796256251,322.559932,322.309932,322.3968284613865,322.519932,322.30707398847886,322.4136308045016,322.2923056487989,322.4815228410217
it01,ipu_104,Ripete 'tico' da sempre,324.634943,326.13143201239967,325.07400142027814,325.434943,325.1869123776184,325.25727717712033,325.364943,325.1884381683701,325.2718495895519,325.17148801548655,325.35227984387103
it01,ipu_105,Ha detto 'teto' sei volte,327.369955,328.92,327.75178330112084,328.09869812657223,327.86469425846116,327.94978657413793,328.049955,327.86244094090335,327.98169370122633,327.8505123467125,328.02704633316904
it01,ipu_106,Ha detto 'tuto' sei volte,330.004921,331.57434288806445,330.4121738063682,330.8098167430884,330.53817588919725,330.624921,330.734921,330.53518364598006,330.65311284625506,330.5115033497271,330.7187993333801
it01,ipu_107,Ripete 'cupo' da sempre,332.819932,334.3663658272818,333.2624616884074,333.6502862810111,333.3917365526087,333.48337443102974,333.58646704425354,333.3925169393944,333.5052937094826,333.33325536291346,333.56289924611707
it01,ipu_108,Sentivo 'chito' di nuovo,335.314943,336.72321494570116,335.8101467300613,336.184943,335.97378579867046,336.0343322540558,336.134943,335.9777599189582,336.0560857754692,335.93114483979986,336.1165314906694
it01,ipu_109,Ripete 'pupo' da sempre,337.939932,339.64,338.3905041337869,338.79297469838434,338.509932,338.59333503468116,338.7029732106493,338.509932,338.61784738962547,--undefined--,--undefined--
it01,ipu_110,Scrivete 'chico' sul foglio,340.779932,342.384989,341.2748006843898,341.629932,341.4073483299632,341.47607673877906,341.58244213337497,341.40962222542186,341.4916909296261,341.3816941931361,341.54711926109707
it01,ipu_111,Sentivo 'cato' di nuovo,343.51,344.9325894615605,344.0104042225708,344.3916832524301,344.12,344.25,344.3458643132195,344.1202750612392,344.2550118984568,344.0982766846,344.32379637714627
it01,ipu_112,Scrivete 'tico' sul foglio,346.27,347.85283216037453,346.7801664714127,347.1499907664694,346.8979866008113,346.97489696305763,347.10253543657274,346.9006243959379,346.99143006922964,346.88304184092596,347.0679643002503
it01,ipu_113,Scrivete 'chipo' sul foglio,349.07,350.63493957613906,349.52864808204663,349.93,349.6857415879114,349.77,349.87611089082304,349.68217612104513,349.80429696295585,349.5966515577382,--undefined--
it01,ipu_114,Sentivo 'taco' di nuovo,351.89,353.28912926032547,352.3860980080703,352.77,352.4973725747245,352.5857376717734,352.73464922420777,352.49339778585386,352.6301704964525,352.4816099773243,352.7041038743704
it01,ipu_115,Sentivo 'tico' di nuovo,354.53,356.0210036016396,355.1,355.4758393543144,355.2271079700285,355.29747276953043,355.41202011755684,355.2274836247876,355.3081856587901,355.20183699739505,355.3805534046289
it01,ipu_116,Scrivete 'toco' sul foglio,357.279932,358.8469213879251,357.73020703495325,358.1229407996152,357.84802716435183,357.9331194800286,358.05748517217154,357.8433787142684,357.9651267298835,357.8324829931973,358.02521058154383
it01,ipu_117,Scrivete 'poto' sul foglio,360.349955,361.8458555039275,360.7405872125668,361.1464121027175,360.8682256860819,360.95986356450305,361.07441091252946,360.85284209702246,360.97788700822207,360.838253968254,361.04991433610485
it01,ipu_118,Ha detto 'tuco' sei volte,362.999932,364.5133734155434,363.38188901290613,363.769932,363.50625470504906,363.59134702072583,363.699932,363.50043455909736,363.61626398325706,363.483999426103,363.66420417806006
it01,ipu_119,Sentivo 'capo' di nuovo,365.719932,367.09989464205984,366.17263654187474,366.54888321097445,366.2674240129667,366.379932,366.4834275835308,366.26713741441245,366.38389431864493,366.23940012774676,366.45554088695513
it01,ipu_120,Sentivo 'chepo' di nuovo,368.27,369.73914528271854,368.76438094335197,369.1898425217357,368.9280200119611,369.01638510901006,369.12275050360597,368.9213961571908,369.0402014281642,368.8665686120842,--undefined--
