it10,ipu_43,Sentivo 'chepo' di nuovo,186.75846136791327,188.149977,187.1867290657934,187.54416787517795,187.3069734578905,187.3745079794793,187.47992772049594,187.29843627224267,187.39970657681934,187.2619206913898,--undefined--
it10,ipu_44,Scrivete 'cupo' sul foglio,189.32830502452842,190.92581247547108,189.82081287709056,190.1700157692082,189.94929318645458,190.014943,190.11236434833972,189.94659892820093,190.05435197390648,--undefined--,190.08583440963304
it10,ipu_45,Sentivo 'tuco' di nuovo,192.08702316590745,193.544898,192.569955,192.88590714079922,192.6783620256727,192.7574268314352,192.8348444537443,192.67637800233035,192.77593894181084,192.65479494436326,192.80536978372012
it10,ipu_46,Ripete 'pepo' da sempre,194.66022248730312,196.214966,195.079955,195.4480664925235,195.189955,195.27675941337145,195.379955,195.19121139135,195.30824108718923,195.18394754888593,195.36318964709716
it10,ipu_47,Scrivete 'pepo' sul foglio,197.20247773449282,198.81570620662623,197.70981023813545,198.059932,197.819932,197.9019867434794,198.0008177506825,197.81890332852078,197.93479711439485,197.8123945495007,197.99270288892666
it10,ipu_48,Ha detto 'poco' sei volte,199.844935366151,201.34278439132703,200.2320234776965,200.589932,200.34403195252668,200.4379214093696,200.53345804966594,200.3401961683993,200.44628485791378,200.33233391631543,--undefined--
it10,ipu_49,Sentivo 'tupo' di nuovo,202.6571907966016,204.124989,203.14969864916375,203.4956148280481,203.27488459162103,203.34241911320981,203.42643312300592,203.27074283402987,203.37198303423114,203.23527858421954,203.41301987312534
it10,ipu_50,Ripete 'paco' da sempre,205.21139003724645,206.68885995073285,205.61659716677917,205.939932,205.709932,205.78790424593123,205.88508806968096,205.71250644069508,205.81288208839428,--undefined--,--undefined--
it10,ipu_51,Ripete 'toco' da sempre,207.739932,209.24819994270536,208.1506164967018,208.47840600392541,208.25603623771843,208.33839541038768,208.4273433168705,208.25642918584708,208.34592767040766,208.24043719574644,208.4037036711152
it10,ipu_52,Ripete 'pito' da sempre,210.239932,211.72799246808685,210.61832712553402,210.98070748527874,210.74680743489805,210.819283506847,210.92470324786365,210.73937213052358,210.84204248539396,210.7316874499832,210.90056873326895
it10,ipu_53,Ha detto 'cupo' sei volte,212.944921,214.39508889999905,213.2947626994643,213.60937473906085,213.40182962393433,213.464921,213.55337050164576,213.39220309237567,213.4931068271285,213.3674121593027,213.53294306517333
it10,ipu_54,Scrivete 'tico' sul foglio,215.42274748129063,216.974966,215.88395884823845,216.194921,215.9926729561619,216.0470300101236,216.14256665041995,215.99102719632262,216.08901572045144,215.96245692624382,216.10232792773812
it10,ipu_55,Ha detto 'tito' sei volte,217.87433103332373,219.33697629572973,218.243300126882,218.56066257468314,218.34707268444527,218.404921,218.50959988762818,218.34188911708367,218.44189446402953,218.32315795887942,218.4861294993027
it10,ipu_56,Sentivo 'tito' di nuovo,220.32701781010795,221.729977,220.789932,221.0962524828388,220.89364891807242,220.94800597203414,221.04354261233047,220.8928243183769,220.98591306475188,220.86196840509027,221.01993419741362
it10,ipu_57,Ripete 'popo' da sempre,222.634943,224.14282932662556,223.02506596989963,223.3940350634579,223.13542726127645,223.214943,223.3265005418691,223.12347129686185,223.23835859224877,223.12883301045574,--undefined--
it10,ipu_58,Scrivete 'copo' sul foglio,224.97961382829192,226.534966,225.44247237869314,225.759955,225.539955,225.60883790748503,225.71261046504827,225.53427082569718,225.6441105576274,225.50585568280792,--undefined--
it10,ipu_59,Sentivo 'pico' di nuovo,227.43326592673344,228.849932,227.87800545914743,228.20414778291766,227.991661117431,228.049955,228.15308509586274,227.98694596363802,228.07904432157122,227.97480082201602,228.11884760261773
it10,ipu_60,Ripete 'checo' da sempre,229.88910916733062,231.38812271513146,230.24819516016856,230.64351918898097,230.40138322133336,230.4771536601891,230.59245650192605,230.40242327107427,230.5059253389904,230.35037462629944,230.55808287560498
it10,ipu_61,Scrivete 'toco' sul foglio,232.4885255208867,234.089977,232.97279745618192,233.319955,233.08151156410534,233.16551792022796,233.26105456052431,233.06928091014987,233.19328264258561,233.06214493297054,233.2304252317514
it10,ipu_62,Scrivete 'topo' sul foglio,235.00126936900907,236.569977,235.45589200214334,235.794966,235.55637019279982,235.64202373237586,235.7474434733925,235.55456758985116,235.65982928347626,235.53906722517377,--undefined--
it10,ipu_63,Scrivete 'poco' sul foglio,237.4158640717245,238.919955,237.84248458615127,238.189955,237.95284587752806,238.03026349983716,238.129955,237.9475025090656,238.06869185627957,237.9418872054976,238.11016586594442
it10,ipu_64,Ha detto 'tupo' sei volte,239.8398592143316,241.354966,240.239932,240.5366178151135,240.33236706689374,240.389932,240.47896639424502,240.33126551786427,240.42669729428383,240.3020732452515,240.4589182563978
it10,ipu_65,Ha detto 'taco' sei volte,242.16824876509534,243.759955,242.564943,242.904943,242.66734535147103,242.77276509248767,242.854943,242.66420598729303,242.77992856089008,242.64843126733922,242.83238294027865
it10,ipu_66,Ripete 'tato' da sempre,244.729955,246.26799639951756,245.11296073361294,245.48097215918747,245.21838047462958,245.339955,245.42496792177238,245.21799287561888,245.3480669921999,245.20351595786346,245.40995559877777
it10,ipu_67,Ha detto 'cuco' sei volte,247.284966,248.7972810337211,247.6393647101915,247.984966,247.754966,247.83373235769096,247.934966,247.74381771731285,247.86080043540937,247.7193376562496,247.8956668111856
it10,ipu_68,Scrivete 'peco' sul foglio,249.64538896492056,251.21530800643748,250.1164834325887,250.459932,250.21366725633843,250.29767361246107,250.39979898657094,250.2132206476147,250.31470207674866,--undefined--,250.37458457820654
it10,ipu_69,Sentivo 'popo' di nuovo,252.11729033076995,253.6098607015245,252.584921,252.95735389199632,252.7086291905352,252.794921,252.89970247112785,252.70305540387304,252.8050914056258,--undefined--,--undefined--
it10,ipu_70,Ha detto 'toco' sei volte,254.5965312437756,256.10653111704806,255.0014012692471,255.33742669373768,255.103526643357,255.19247454983977,255.28471682322936,255.1026459064304,255.20884642111722,255.08738686544936,--undefined--
it10,ipu_71,Ha detto 'chito' sei volte,257.009955,258.54528961286206,257.3862087667076,257.7354116588253,257.5130418926183,257.57398768039354,257.6909377055839,257.5080765252469,257.6053807907628,257.4527754374015,257.66983137759877
it10,ipu_72,Ripete 'tico' da sempre,259.4028669355,260.90525145542824,259.78336631323197,260.12103892117597,259.90855225568924,259.96290930965097,260.0683290506676,259.9072092517427,259.9953015251722,259.8761188436506,260.0278995962105
