it07,ipu_79,Sentivo 'tato' di nuovo,328.032359442407,329.67029759612524,328.5761355139842,329.0104065513006,328.6882701276145,328.8434152779797,328.9382102932098,--undefined--,--undefined--,328.67298318261453,328.91862114506444
it07,ipu_80,Ha detto 'tito' sei volte,331.03372579294177,332.674966,331.5099138782212,331.9269096400061,331.6504133324245,331.742578768285,331.85164120072,331.65193133105976,331.7743644947484,331.6110937789633,331.8257237360172
it07,ipu_81,Scrivete 'pato' sul foglio,333.7906607698391,335.639955,334.41054147799827,334.84154736551267,334.5242121822263,334.6771856715614,334.7847120133987,--undefined--,--undefined--,334.51359236750335,334.76036907793355
it07,ipu_82,Scrivete 'tipo' sul foglio,336.84464013790836,338.72970356750204,337.47136510175994,337.91185248259274,337.6336194575498,337.718104440422,337.835047952709,337.6308564152477,337.73217902354895,337.5966369190292,337.81525232627314
it07,ipu_83,Scrivete 'pipo' sul foglio,340.07009040535337,341.92,340.70449582219334,341.118733358871,340.84120788538644,340.9395176836377,341.0480731913779,--undefined--,--undefined--,340.8052810592633,341.03446163548165
it07,ipu_84,Scrivete 'topo' sul foglio,343.2011315947819,345.10161259496454,343.8032791090707,344.25892676901674,343.9215580850917,344.0751671448592,344.18058614853527,343.91883712065527,344.0990589088082,343.8952456520577,344.16346680753
it07,ipu_85,Sentivo 'tico' di nuovo,352.69,354.34,353.290297172421,353.70504163379337,353.41932878262577,353.49306113131416,353.6282371039096,353.413708659066,353.5106610193907,353.3811503404568,353.58402467966937
it07,ipu_86,Sentivo 'copo' di nuovo,355.71595116317167,357.31324340979234,356.29505731849537,356.6987995124651,356.4087280227233,356.528543089342,356.632747616765,356.4068894897144,356.5503477362176,356.3774514357596,356.60706683582384
it07,ipu_87,Ha detto 'tapo' sei volte,358.774943,360.39954500328196,359.2450327860059,359.63980806960853,359.35255912784316,359.48005464745023,359.5783644457015,359.3543812211417,359.48247180694017,359.3383904026325,359.56988653747317
it07,ipu_88,Ripete 'chipo' da sempre,361.9164612723848,363.64,362.4464125285829,362.90475409076754,362.6247276836512,362.69999612293725,362.812588654907,362.62503865090173,362.6955883953798,362.56165536837744,362.7947300873657
it07,ipu_89,Scrivete 'coco' sul foglio,365.06202717049484,366.86087655801185,365.6796718947551,366.10363289971355,365.79948696137376,365.9146937561994,366.05294190999024,365.79908659259,365.95210758013894,365.7661446991055,366.02435120754024
it07,ipu_90,Ripete 'tipo' da sempre,368.20305677793715,369.8283845925296,368.7253275811468,369.14270162188893,368.87311389286845,368.95299060394757,369.05668054841914,368.8702057432674,368.9697241460434,368.83414133573257,369.0420641066286
it07,ipu_91,Sentivo 'tipo' di nuovo,371.30049694282405,372.942593108253,371.874943,372.2741930714005,372.0138862088349,372.09069073871865,372.20199681330973,372.0094234664768,372.09902058174106,371.96978440573054,372.17827606501146
it07,ipu_92,Ripete 'cuto' da sempre,374.2599385871392,375.994966,374.799955,375.2399720467131,374.96136074271334,375.07810362813666,375.16931187922,374.9653916621008,375.08199814927,374.94858475613296,375.15369089344097
it07,ipu_93,Ripete 'puco' da sempre,377.405383497768,379.164989,377.9384069351614,378.4196612105732,378.08126336074525,378.1903257931802,378.32442359351734,378.08115910220727,378.19905906686444,378.04454787598087,378.28100027895744
it07,ipu_94,Ha detto 'chepo' sei volte,380.56247390448846,382.284989,381.04480635215856,381.4866291967256,381.18267622699256,381.31478001839264,381.42077026963227,381.17255712735124,381.31921801301525,381.1468195533307,381.41186522030165
it07,ipu_95,Ha detto 'poto' sei volte,383.5994919531148,385.209977,384.0375993877971,384.4600243021579,384.15587836381815,384.27262124924147,384.3909002252625,--undefined--,--undefined--,--undefined--,384.37132318971055
it07,ipu_96,Sentivo 'pipo' di nuovo,386.5546469399814,388.0810860505023,387.059955,387.48456831565255,387.1989764519659,387.2865336160334,387.39854724218276,387.1938467760389,387.2958853817065,387.16504581598275,387.3692715771126
it07,ipu_97,Sentivo 'tepo' di nuovo,389.40764807297455,390.91387603076333,389.914943,390.2969878644167,390.0128111038467,390.11265699269563,390.2232555157282,390.0043325084011,390.1254346566284,389.9992874287923,390.2021798100698
it07,ipu_98,Sentivo 'toco' di nuovo,392.27717558184236,393.819955,392.7764050260869,393.21265475582675,392.89161182091254,393.00528252514056,393.1481389507244,--undefined--,--undefined--,392.8763926468741,393.10972275627523
