it03,ipu_167,Sentivo 'coto' di nuovo,488.15517158907113,489.36335739136257,488.5412885885938,488.84299861612783,488.6400627047508,488.709955,488.79271361153883,488.6372720643963,488.72613856546997,488.62006609776154,488.7755471169701
it03,ipu_168,Ha detto 'tico' sei volte,490.75243305096143,492.10162320006174,491.054943,491.359302665489,491.158162647133,491.2120394377641,491.30183408881584,491.1588842451368,491.21551833914225,491.12437269570063,--undefined--
it03,ipu_169,Ripete 'teto' da sempre,493.3487254530496,494.64240724966425,493.67984626882674,493.97078093823455,493.7624573477944,493.81992592446755,493.90433289645625,493.7533589416919,493.82953022832646,493.73560160647315,493.89361202483207
it03,ipu_170,Scrivete 'poto' sul foglio,495.85028652496095,497.27506096353363,496.2762890042279,496.5779990317619,496.36069597621656,496.430735804037,496.5223263481098,496.35788457033277,496.4600105175984,496.34202980480234,496.4932393819161
it03,ipu_171,Ha detto 'topo' sei volte,498.35169726355946,499.64594601398323,498.6677744352617,498.93356660237504,498.73242658401904,498.7898951606922,498.8904651698702,498.72648411888576,498.8169492765925,498.71404660748783,--undefined--
it03,ipu_172,Ha detto 'tupo' sei volte,501.9530294709824,503.2495608444768,502.25,502.534898809798,502.3391464705051,502.3876355820731,502.4774302331249,502.3361065577191,502.40909918243443,502.30007298527295,502.4495799307211
it04,ipu_1,Ripete 'chico' da sempre,36.822528783856164,38.35462479765751,37.291423965655206,37.65854344907926,37.41137389588287,37.47498370736723,37.59493363759489,--undefined--,--undefined--,--undefined--,37.570955206099484
it04,ipu_2,Ha detto 'peco' sei volte,45.49643643428889,46.87040836235119,45.86173849452767,46.154921,45.950792230605785,46.018036888460685,46.09982093179773,--undefined--,--undefined--,--undefined--,--undefined--
it04,ipu_3,Ripete 'pepo' da sempre,51.85370501295787,53.22667463659714,52.26080780645781,52.549932,52.34622669616539,52.41347135402029,52.4970728205426,--undefined--,--undefined--,--undefined--,--undefined--
it04,ipu_4,Sentivo 'puto' di nuovo,55.079932,56.54246996257636,55.489932,55.849932,55.60747766993771,55.71652306105376,55.796489681205536,--undefined--,--undefined--,55.595308322514775,55.774905064652444
it04,ipu_5,Ha detto 'teto' sei volte,58.06080383305618,59.557261519595045,58.494943,58.821779922860635,58.590967178331645,58.68729060715083,58.76907465048787,--undefined--,--undefined--,58.57013948388713,58.74669203248234
it04,ipu_6,Ha detto 'pico' sei volte,61.87327479402866,63.38372238344335,62.26220335567593,62.632957685470515,62.38942297864466,62.44576309738795,62.56389560443035,--undefined--,--undefined--,62.36046623678583,62.53174386463494
it04,ipu_7,Ripete 'cuto' da sempre,64.81072015885556,66.279955,65.19783129731756,65.52678489385099,65.31596380435995,65.39047815495591,65.46317508236662,--undefined--,--undefined--,65.29441470715828,65.44163355211496
it04,ipu_8,Scrivete 'pupo' sul foglio,67.52780089531359,69.23767243552521,68.10937631459922,68.48376549076433,68.22932624482686,68.30565801860811,68.40925114016837,--undefined--,--undefined--,68.20922529803107,68.38359996767633
