it08,ipu_147,Ha detto 'peco' sei volte,493.89018501434134,495.4266318389543,494.27807893112714,494.65833714088967,494.4094130919287,494.4903515863761,494.60336005032156,494.40225112681014,494.53274269379546,494.39459059146566,494.57902903921286
it08,ipu_148,Ripete 'cato' da sempre,496.7685636200672,498.3251118184771,497.1839460821371,497.62555304510397,497.3427687882226,497.479932,497.57363023734524,497.3273256772585,497.5135559319214,497.30480110465237,497.55125336440744
it08,ipu_149,Ripete 'tico' da sempre,499.6639965295907,501.18637939612915,500.0447022989587,500.4426615320555,500.18978073240226,500.26155637842163,500.3876844414874,500.1716777970927,500.29410340411255,500.1580894708025,500.3456794515934
it08,ipu_150,Ha detto 'cupo' sei volte,502.5789699406144,504.12196554177996,502.9531195847582,503.334966,503.084966,503.154966,503.26923785552464,503.0695983022192,503.21098927633585,503.06024155374587,503.24964973768493
it08,ipu_151,Scrivete 'poco' sul foglio,505.37761750786507,507.08191466414706,505.979955,506.34125108288276,506.0846839782267,506.1931183666299,506.2954368407427,506.0800300627632,506.2236087459423,--undefined--,506.2632606696819
it08,ipu_152,Ripete 'tipo' da sempre,508.34202752894515,509.83704237570095,508.7696271222524,509.104966,508.854966,508.954966,509.024966,508.88885142582535,509.0174113318017,--undefined--,--undefined--
it08,ipu_153,Ha detto 'tito' sei volte,510.819932,512.2580384563933,511.1766231819565,511.51106714957893,511.3049030599487,511.36751585754007,511.46067148322487,511.29459114287243,511.40904811036245,511.2748308913257,511.4418020717972
it08,ipu_154,Scrivete 'coto' sul foglio,513.3457048679653,515.0273506515231,513.8420258244826,514.2469813937373,513.9794685509028,514.084841307825,514.1889500203599,513.9727482448862,514.122317473743,513.9452034856815,514.1648227099325
it08,ipu_155,Ha detto 'tico' sei volte,516.1229724555504,517.6295084742638,516.494943,516.8712717438381,516.6391462503284,516.6956504823012,516.825457501698,516.6248698118025,516.7508459237164,516.6116065568559,516.782545025351
it08,ipu_156,Ha detto 'papo' sei volte,518.6352133980037,520.1543501704732,518.9811785375833,519.384966,519.114966,519.2255211623303,519.3599096059412,519.1043501685631,519.2802950064839,--undefined--,519.3586926129408
it08,ipu_157,Ripete 'cuto' da sempre,521.2012879121393,522.7336574605586,521.6136160913998,521.989955,521.7403688279873,521.839955,521.9390250847672,521.7168021580782,521.8758600926747,521.7049910817269,521.9121214237962
it08,ipu_158,Sentivo 'tito' di nuovo,523.7518426125538,525.2104618139434,524.254921,524.584921,524.354921,524.424921,524.514921,524.3441674099873,524.4679034164845,524.3286570550029,524.4983760550999
it08,ipu_159,Scrivete 'puto' sul foglio,526.3028375239024,528.0130514345436,526.839932,527.2097750556878,526.9839425903847,527.0709896504508,527.1609065307384,526.9665821675178,527.117707297859,--undefined--,527.1444989983996
it08,ipu_160,Sentivo 'cato' di nuovo,529.0680724428381,530.5380210049254,529.5509048750594,529.9444032094434,529.6669676218141,529.796774641211,529.8975659739191,529.6580598936531,529.8247381249263,529.6312735318199,529.8674817488837
it08,ipu_161,Scrivete 'paco' sul foglio,531.6440131133533,533.2872958992065,532.159932,532.5546369501415,532.2766972144917,532.4080313752933,532.5164584150248,532.2725825958585,532.4405100688066,--undefined--,532.4816081410703
it08,ipu_162,Scrivete 'pito' sul foglio,534.3139971800929,535.9295356723162,534.8194809850382,535.1736006770052,534.9466173441449,535.033664404211,535.1268200298958,534.9397534310309,535.0639241307192,534.9338676308689,535.098502470481
it08,ipu_163,Ripete 'poco' da sempre,537.0012273618895,538.5253857695071,537.429955,537.8106835921222,537.549955,537.6533880274413,537.759955,537.5457367331697,537.687425802529,537.5390928190188,537.7247568244353
it08,ipu_164,Scrivete 'tito' sul foglio,539.7299461099582,541.4183471786715,540.2651489095439,540.6072285841897,540.4025916359641,540.4499330195088,540.5553057764309,540.3742951071371,540.4817693342645,540.360826233763,540.5356210183859
it08,ipu_165,Ripete 'puco' da sempre,542.6039990398164,544.1208414258431,543.0260655012837,543.4047965696415,543.1635082277039,543.2398652979373,543.359932,543.1461976645543,543.2839561365918,--undefined--,543.3262349447637
it08,ipu_166,Ripete 'pato' da sempre,545.222124235884,546.750283614024,545.6543052534053,546.0711582684647,545.7841122728021,545.914966,546.0308771581649,545.7767850376882,545.9323076797539,545.7664823284069,545.9992129336179
it08,ipu_167,Ripete 'chipo' da sempre,548.0357948175067,549.5441067768412,548.4616115210631,548.8418697308256,548.6066899545067,548.674921,548.7807840746389,548.5943172252138,548.7098751523805,548.5655139045664,548.7639130815987
it08,ipu_168,Ha detto 'toco' sei volte,550.8835593093814,552.3740640176809,551.2416137060255,551.649955,551.368366442613,551.4859563307725,551.589955,551.3589198209453,551.500194004967,551.3501321789564,551.5513975848338
it08,ipu_169,Ha detto 'puco' sei volte,553.5482020555398,555.0451916033057,553.9196810393934,554.304943,554.0648873470099,554.1504072656712,554.2374543257373,554.048729369917,554.1762549111179,554.0492356491933,554.2109991674237
it08,ipu_170,Ha detto 'pito' sei volte,556.157356214438,557.6359482942521,556.5269244343679,556.9055349772243,556.669955,556.7514142208541,556.852085028061,556.6569309887329,556.7911053992817,556.6492384124497,556.828165641981
it08,ipu_171,Ha detto 'chepo' sei volte,558.646817909994,560.1531694661194,559.084966,559.314966,559.194966,559.224966,559.284966,--undefined--,--undefined--,559.1525507833777,--undefined--
