it18,ipu_137,Sentivo 'puco' di nuovo,513.0892075537387,514.4847357198433,513.514989,513.861959502672,513.6361911185419,513.7114472465853,513.7903744052649,--undefined--,--undefined--,513.5980502152571,--undefined--
it18,ipu_138,Ripete 'chipo' da sempre,515.5011005219386,517.0515837090824,515.914943,516.2667495390799,516.024222387606,516.094943,516.194943,--undefined--,--undefined--,515.9813706283796,516.1761920587219
it18,ipu_139,Ha detto 'tuto' sei volte,518.249955,519.7637526044255,518.649955,518.999955,518.7754637869632,518.839955,518.9278115583681,--undefined--,--undefined--,518.7341954376436,518.904361746409
it18,ipu_140,Scrivete 'cuco' sul foglio,523.8843096953306,525.4788146245634,524.4331287754518,524.754943,524.5506017558122,524.6203513379012,524.694943,--undefined--,--undefined--,524.5167068704493,--undefined--
it18,ipu_141,Ha detto 'tepo' sei volte,526.7566182669877,528.2138041402786,527.149955,527.4963309401946,527.2485363722469,527.329955,527.429955,527.2429824172548,527.3310780551261,527.2252422277837,527.3974466313625
it18,ipu_142,Scrivete 'cuto' sul foglio,529.1084771005627,530.6813544588938,529.66,529.9778284264825,529.78,529.8291516857139,529.9245984822567,--undefined--,--undefined--,529.7733681958285,529.8871274791417
it18,ipu_143,Ha detto 'tuco' sei volte,531.8285915782083,533.3072743778349,532.199977,532.5444425522795,532.3168386528312,532.4012723574652,532.4912126080536,532.3076297885414,532.4016814413031,532.286979292861,532.4403233195229
it18,ipu_144,Scrivete 'puto' sul foglio,534.409955,536.0373093900859,534.909955,535.2495655525944,535.0329747450548,535.0972177811894,535.1871580317779,--undefined--,--undefined--,534.9946029117422,535.1579858073177
it18,ipu_145,Scrivete 'poco' sul foglio,537.3313817317071,538.8974562715844,537.804943,538.144943,537.8985559650098,537.98666070028,538.0655878589597,537.8994371999195,537.9964025431808,537.879484974778,--undefined--
it18,ipu_146,Ha detto 'paco' sei volte,540.1723328655635,541.6291537462558,540.5504490210986,540.904966,540.644966,540.754966,540.854966,540.6443369326456,540.7703044062176,540.6282301213387,--undefined--
it18,ipu_147,Scrivete 'cato' sul foglio,542.774943,544.4076491215578,543.2530535712209,543.634943,543.364943,543.474943,543.574943,--undefined--,--undefined--,543.3297481311868,543.5416613016614
it18,ipu_148,Scrivete 'cupo' sul foglio,545.678034276127,547.2130436158247,546.1883075345676,546.52,546.28,546.37,546.4489507097422,546.2826639282916,546.3834630505148,546.2403921781929,546.4233617280925
it18,ipu_149,Scrivete 'toco' sul foglio,548.4280462563439,550.0430503513438,548.9640167292383,549.3146001550014,549.0612990410992,549.142061715097,549.2448505729124,549.0601410573915,549.1548796668594,549.0472384914262,549.2215856069911
it18,ipu_150,Ha detto 'toco' sei volte,551.158789632416,552.5751187754845,551.509955,551.859955,551.619955,551.703937681901,551.809955,--undefined--,--undefined--,551.6037069781398,--undefined--
it18,ipu_151,Sentivo 'papo' di nuovo,553.839932,555.2699719287464,554.259932,554.6377403234117,554.3685256678248,554.4786565869126,554.579932,554.3631676844793,554.4801007399927,554.3468295299907,554.5500464286191
it18,ipu_152,Scrivete 'topo' sul foglio,559.2013527302046,560.7834141825098,559.7042839273727,560.064921,559.804921,559.8896709745039,559.9869532863648,559.7970949158403,559.902306302846,559.7769572177037,559.9552399579326
it18,ipu_153,Ripete 'puco' da sempre,561.8738120348827,563.3764949265068,562.26,562.6025970682689,562.3804997147749,562.4630979040909,562.5548736699974,--undefined--,--undefined--,562.352471551373,--undefined--
it18,ipu_154,Sentivo 'cuco' di nuovo,564.4073186596476,566.0042979486885,564.879932,565.3305828646676,565.0258873218578,565.1323472103094,565.2626687978967,565.0241410216462,565.1358077688267,--undefined--,565.2080997294445
it18,ipu_155,Ripete 'pipo' da sempre,567.0130164779982,568.7014772813732,567.4884149453943,567.859955,567.609558956391,567.6903216303888,567.7839329116134,--undefined--,--undefined--,567.5640420634929,567.7621943951095
it18,ipu_156,Scrivete 'teco' sul foglio,569.8301827514151,571.5242962969472,570.3569756477189,570.72,570.46,570.5438226300787,570.6482933258196,570.4561716293001,570.5518960287465,570.4395598603813,--undefined--
it18,ipu_157,Sentivo 'pipo' di nuovo,572.6415437374842,574.1184876479562,573.084943,573.4932228450972,573.1885273022873,573.2656189456488,573.3867629566455,573.1869608757805,573.2801114530193,573.1645625936267,573.354570037209
it18,ipu_158,Ripete 'teco' da sempre,575.2013536728815,576.6893911093513,575.599955,575.959955,575.7042848700496,575.7960606359561,575.9080270703621,--undefined--,--undefined--,575.6818383505681,575.8722384501561
it18,ipu_159,Scrivete 'chico' sul foglio,577.9415819803295,579.5461488829005,578.45185523877,578.804943,578.5821768263573,578.6354067705832,578.754943,578.5793708119462,578.6463926732935,578.5335121995499,578.7342312887828
it18,ipu_160,Ripete 'tepo' da sempre,580.9247130193403,582.3912669000313,581.309955,581.659955,581.4111245786452,581.489955,581.5946761104583,--undefined--,--undefined--,581.3817803151303,581.5711732403452
it18,ipu_161,Ripete 'cupo' da sempre,583.5447107667552,584.9922364669383,583.9336181115019,584.284943,584.0694462450437,584.1391958271327,584.214943,--undefined--,--undefined--,--undefined--,--undefined--
it18,ipu_162,Scrivete 'popo' sul foglio,586.414943,587.9908519981751,586.874943,587.215246599102,586.9729585771087,587.0628988276972,587.1675232008306,--undefined--,--undefined--,586.9556632619336,--undefined--
it18,ipu_163,Scrivete 'pipo' sul foglio,589.0199768038724,590.5803215128213,589.502717332541,589.84,589.6091772209926,589.67,589.767031538352,--undefined--,--undefined--,589.5812775902635,589.7513613335441
it18,ipu_164,Ripete 'papo' da sempre,591.9047497892753,593.433254312394,592.314943,592.6609821003456,592.414943,592.514943,592.6004100948472,592.4153219702985,592.5162745801906,592.3991184374051,592.5781395702554
it18,ipu_165,Ripete 'cuto' da sempre,594.6830628862274,596.1719521243649,595.104943,595.444943,595.2208688744398,595.3053025790739,595.3842297377536,--undefined--,--undefined--,595.1617250393853,595.359384377025
it18,ipu_166,Scrivete 'tito' sul foglio,597.21,598.8671014394946,597.7427476977264,598.07,597.8455365555417,597.9134506223126,598.01,--undefined--,--undefined--,597.8128395021055,597.982165460417
