it03,216,a,ipu_108
it03,218,u,ipu_109
it03,220,e,ipu_110
it03,222,O,ipu_111
it03,224,e,ipu_112
it03,226,i,ipu_113
it03,228,i,ipu_114
it03,230,e,ipu_115
it03,232,a,ipu_116
it03,234,a,ipu_117
it03,236,a,ipu_118
it03,238,i,ipu_119
it03,240,u,ipu_120
it03,242,o,ipu_121
it03,244,a,ipu_122
it03,246,a,ipu_123
it03,248,u,ipu_124
it03,250,e,ipu_125
it03,252,i,ipu_126
it03,254,u,ipu_127
it03,256,u,ipu_128
it03,258,e,ipu_129
it03,260,u,ipu_130
it03,262,u,ipu_131
it03,264,o,ipu_132
it03,266,a,ipu_133
it03,268,o,ipu_134
it03,270,e,ipu_135
it03,272,o,ipu_136
it03,274,e,ipu_138
it03,276,e,ipu_139
it03,278,u,ipu_140
it03,280,e,ipu_141
it03,282,o,ipu_142
it03,284,o,ipu_143
it03,286,i,ipu_144
it03,288,a,ipu_145
it03,290,e,ipu_146
it03,292,e,ipu_147
it03,294,a,ipu_148
it03,296,u,ipu_149
it03,298,a,ipu_150
it03,300,e,ipu_151
it03,302,i,ipu_152
it03,304,i,ipu_153
it03,306,i,ipu_154
it03,308,i,ipu_155
it03,310,u,ipu_156
it03,312,e,ipu_157
it03,314,a,ipu_158
it03,316,e,ipu_159
it03,318,a,ipu_160
it03,320,a,ipu_161
it03,322,i,ipu_162
it03,324,i,ipu_163
it03,326,i,ipu_164
it03,328,a,ipu_165
it03,330,e,ipu_166
it03,332,o,ipu_167
it03,334,i,ipu_168
it03,336,e,ipu_169
it03,338,o,ipu_170
it03,340,o,ipu_171
it03,342,u,ipu_172
it04,2,i,ipu_1
it04,4,e,ipu_2
it04,6,e,ipu_3
it04,8,u,ipu_4
it04,10,e,ipu_5
it04,12,i,ipu_6
it04,14,u,ipu_7
it04,16,u,ipu_8
it04,18,i,ipu_9
it04,20,O,ipu_10
it04,22,u,ipu_11
it04,24,i,ipu_12
it04,26,a,ipu_13
it04,28,i,ipu_14
it04,30,o,ipu_15
it04,32,o,ipu_16
it04,34,i,ipu_17
it04,36,o,ipu_18
it04,38,a,ipu_19
it04,40,i,ipu_20
it04,42,i,ipu_21
it04,44,i,ipu_22
it04,46,i,ipu_23
it04,48,u,ipu_24
it04,50,e,ipu_25
it04,52,e,ipu_26
it04,54,e,ipu_27
it04,56,i,ipu_28
it04,58,u,ipu_29
it04,60,u,ipu_30
it04,62,u,ipu_31
it04,64,u,ipu_32
it04,66,O,ipu_33
it04,68,O,ipu_34
it04,70,a,ipu_35
it04,72,e,ipu_36
it04,74,i,ipu_37
it04,76,a,ipu_38
it04,78,i,ipu_39
it04,80,i,ipu_40
it04,82,e,ipu_41
it04,84,o,ipu_42
it04,86,o,ipu_43
it04,88,u,ipu_44
it04,90,o,ipu_45
it04,92,u,ipu_46
it04,94,u,ipu_47
it04,96,u,ipu_48
it04,98,a,ipu_49
it04,100,i,ipu_50
it04,102,O,ipu_51
it04,104,e,ipu_52
it04,106,a,ipu_53
it04,108,O,ipu_54
it04,110,e,ipu_55
it04,112,i,ipu_56
it04,114,i,ipu_57
it04,116,O,ipu_58
it04,118,u,ipu_59
it04,120,u,ipu_60
it04,122,e,ipu_61
it04,124,i,ipu_62
it04,126,a,ipu_63
it04,128,o,ipu_64
it04,130,e,ipu_65
it04,132,i,ipu_66
it04,134,i,ipu_67
it04,136,u,ipu_68
it04,138,e,ipu_69
it04,140,i,ipu_70
it04,142,a,ipu_71
it04,144,u,ipu_72
it04,146,u,ipu_73
it04,148,a,ipu_74
it04,150,O,ipu_75
it04,152,e,ipu_76
it04,154,a,ipu_77
it04,156,o,ipu_78
it04,158,u,ipu_79
it04,160,i,ipu_80
it04,162,o,ipu_81
it04,164,a,ipu_82
it04,166,O,ipu_83
it04,168,e,ipu_84
it04,170,a,ipu_85
it04,172,a,ipu_86
it04,174,e,ipu_87
it04,176,O,ipu_88
it04,178,u,ipu_89
it04,180,a,ipu_90
it04,182,i,ipu_91
it04,184,a,ipu_92
it04,186,o,ipu_93
it04,188,o,ipu_94
it04,190,a,ipu_95
it04,192,o,ipu_96
it04,194,e,ipu_97
it04,196,u,ipu_98
it04,198,O,ipu_99
it04,200,a,ipu_100
it04,202,i,ipu_101
it04,204,u,ipu_102
it04,206,u,ipu_103
it04,208,u,ipu_104
it04,210,u,ipu_105
it04,212,e,ipu_106
it04,214,e,ipu_107
it04,216,e,ipu_108
it04,218,o,ipu_109
it04,220,a,ipu_110
it04,222,o,ipu_111
it04,224,a,ipu_112
it04,226,e,ipu_113
it04,228,i,ipu_114
it04,230,a,ipu_115
it04,232,o,ipu_116
it04,234,e,ipu_117
it04,236,i,ipu_118
it04,238,i,ipu_119
it04,240,i,ipu_120
it04,242,a,ipu_121
it04,244,o,ipu_122
it04,246,o,ipu_123
it04,248,i,ipu_124
it04,250,a,ipu_125
it04,252,a,ipu_126
it04,254,u,ipu_127
it04,256,u,ipu_128
it04,258,u,ipu_129
it04,260,e,ipu_130
it04,262,a,ipu_131
it04,264,e,ipu_132
it04,266,a,ipu_133
it04,268,o,ipu_134
it04,270,e,ipu_135
it04,272,o,ipu_136
it04,274,e,ipu_137
it04,276,u,ipu_138
it04,278,u,ipu_139
it04,280,O,ipu_140
it04,282,o,ipu_141
it04,284,o,ipu_142
it04,286,a,ipu_143
