it01,ipu_151,Scrivete 'tuto' sul foglio,453.669909,455.1930078924919,454.1008619164976,454.4739589929264,454.21540926452394,454.3037743615729,454.4052305841106,454.2191525722376,454.3262096721184,454.1911364798291,454.38925976281377
it01,ipu_152,Ha detto 'popo' sei volte,456.344921,457.82664123726954,456.7331673477078,457.124921,456.85753303985075,456.9377161834692,457.0538999221817,456.8505831893167,456.979591154277,--undefined--,--undefined--
it01,ipu_153,Scrivete 'pico' sul foglio,458.994943,460.549977,459.474943,459.8222922127112,459.5768336097975,459.6537439720438,459.76501853869803,459.5763743298928,459.6593203139797,459.5613986119341,459.7306855872801
it01,ipu_154,Scrivete 'checo' sul foglio,461.489909,462.93411914853135,461.949909,462.289909,462.05013515279427,462.109909,462.2137742214034,462.04493826583695,462.115653019458,462.0076455026455,462.1671714768553
it01,ipu_155,Ripete 'teto' da sempre,464.0972216403353,465.5211334748478,464.5292287814635,464.8417794025069,464.634943,464.69941341281697,464.7877785098659,464.63163362236565,464.733656467064,464.60880952380955,464.76622448979595
it01,ipu_156,Ha detto 'paco' sei volte,466.7938867323396,468.28328860724093,467.224943,467.564943,467.2897131102253,467.38135098864643,467.524943,467.2911625513987,467.4126216884053,467.2767963418077,467.4881147160163
it01,ipu_157,Sentivo 'popo' di nuovo,469.364921,470.7384896784324,469.86010212773766,470.234921,469.9648311316475,470.054921,470.154921,469.96378046344046,470.07530162737305,469.9431714419523,470.13839128243893
it01,ipu_158,Ha detto 'tupo' sei volte,471.844921,473.37311950304115,472.2661061588579,472.634921,472.38719906962865,472.46901860393325,472.5573837009822,472.38978657430147,472.498100823213,472.36701090816405,472.5362260666194
it01,ipu_159,Ha detto 'cuco' sei volte,474.57726802810055,476.0909711651143,474.95418586922665,475.369932,475.0981882496027,475.1734622211629,475.299932,475.0920032100607,475.18888026915636,475.0728045401905,475.2661345657968
it01,ipu_160,Ha detto 'cheto' sei volte,477.41493671077075,478.97241673325266,477.82356245617336,478.20320509534656,477.9462917576302,478.03792963605133,478.1410222492751,477.94685282401485,478.0645614309485,477.8914863411821,478.1210271264251
it01,ipu_161,Ha detto 'topo' sei volte,480.29938330347056,481.83622556616007,480.6642984264689,481.074943,480.774943,480.8868475597774,481.004943,480.7770956671659,480.9277454216623,480.7677442915021,--undefined--
it01,ipu_162,Ripete 'chito' da sempre,483.15594275659123,484.6396844491514,483.6010410232081,483.95122863003166,483.73031588740935,483.809932,483.8939549560185,483.732636971043,483.81996987487554,483.68734517011296,483.8743752404682
it01,ipu_163,Scrivete 'tato' sul foglio,485.949955,487.4978759861765,486.4088512453243,486.769955,486.511943858548,486.62158203451617,486.719955,486.5118651874945,486.64607883312095,486.50164061352706,486.6951700680272
it01,ipu_164,Sentivo 'tito' di nuovo,488.57,490.03787887023856,489.11069950104894,489.44,489.22361045838926,489.290702476519,489.3872495269984,489.2227143610091,489.3232289301437,489.19483782304445,489.3617498027359
