it13,ipu_157,Sentivo 'cuto' di nuovo,532.3848544848921,534.1336015230889,533.034966,533.418781302377,533.1895292364159,533.2605973768639,533.3752234098445,533.1836275345391,533.2744264350561,--undefined--,533.3542283894127
it13,ipu_158,Ha detto 'pito' sei volte,535.0576760663968,536.9541009797604,535.6445613552575,536.059932,535.789932,535.8806909831974,535.989932,535.787190522158,535.9006018499039,535.7766127681854,535.9732329572282
it13,ipu_159,Ripete 'topo' da sempre,537.9015732120192,539.6545315670313,538.5686967239662,538.9482199963735,538.69,538.7796086246506,538.8954920212024,538.6834021612563,538.8161256524794,538.6716112954366,538.8745773124377
it13,ipu_160,Ripete 'tito' da sempre,540.6095602529042,542.2818948579555,541.1712278145092,541.4807181035568,541.264966,541.3408743433204,541.414966,541.2647667922826,541.3686581107855,541.2359518511531,541.3998879187506
it13,ipu_161,Ripete 'taco' da sempre,543.1025098519715,544.7975254068075,543.6297896036822,544.054966,543.737538074684,543.8636267109626,543.992007867901,543.7248976728517,543.8894891226033,543.7194443319702,--undefined--
it13,ipu_162,Scrivete 'teco' sul foglio,545.6113152100222,547.4511632469245,546.284921,546.614921,546.404921,546.4778880193555,546.557666742256,546.4003957405417,546.4994462594584,546.389213264993,546.5452244571655
it13,ipu_163,Scrivete 'pupo' sul foglio,548.1574826052957,550.011396257039,548.799955,549.169955,548.9254770262658,549.019955,549.099955,548.9235451743617,549.0363316710268,548.9125029614188,549.0760875124347
it13,ipu_164,Ripete 'cato' da sempre,550.8455842888816,552.5747066286259,551.3866191645501,551.776347676684,551.51,551.6204562718304,551.7213271808533,551.5040445702938,551.6272178945727,551.4772349078845,--undefined--
it13,ipu_165,Ripete 'pico' da sempre,558.7920315717278,560.5585298432003,559.349955,559.6998697529341,559.469955,559.5348082654419,559.6379716951245,559.4665089595212,559.5574677825516,--undefined--,559.6127274928875
it13,ipu_166,Ripete 'coto' da sempre,561.4040003594612,563.1071940787542,561.9817155656834,562.354966,562.1055116813025,562.204966,562.304966,562.0980152299785,562.2086514595449,562.0660238008754,562.2874067791819
it13,ipu_167,Sentivo 'pato' di nuovo,564.1149313068264,565.7226462955031,564.6948531978409,565.019932,564.8026016688426,564.899932,564.989932,564.7988789519063,564.9004039290635,--undefined--,564.9772565166969
it13,ipu_168,Sentivo 'teto' di nuovo,566.5718822820094,568.2356881867491,567.204943,567.5484960830041,567.344943,567.413237364087,567.494943,567.3370462173573,567.4353461136188,567.3195360062067,567.4793238872958
it13,ipu_169,Sentivo 'puco' di nuovo,569.0357966550384,570.713051661589,569.624943,570.0078254147139,569.7739883074336,569.844943,569.9413423155852,569.7653668372516,569.8648954610361,569.7465575032231,569.8999890538859
it13,ipu_170,Ha detto 'paco' sei volte,571.6266631497002,573.3599557427414,572.1837456699859,572.51386864497,572.289955,572.3786099260528,572.4680182317777,572.2859900482772,572.4106982159287,--undefined--,572.4387001130823
it13,ipu_171,Scrivete 'tupo' sul foglio,574.193261238327,576.0175669014193,574.854966,575.184966,574.9597306811737,575.017043697664,575.124966,574.9571722909672,575.0488171636097,574.9429054963174,575.1079849854398
it13,ipu_172,Scrivete 'tuco' sul foglio,576.8656990485638,578.6579090064058,577.459977,577.819977,577.5557477671069,577.6451560728318,577.7514856154768,577.5559902388454,577.658659425828,577.5328126881406,577.7200813608998
it14,ipu_1,Ha detto 'papo' sei volte,34.595908108641616,36.20548376111713,34.9960176954808,35.414966,35.10975443082595,35.23770825808925,35.334966,35.09482522103653,35.309890630099986,35.092228594762496,--undefined--
it14,ipu_2,Sentivo 'copo' di nuovo,37.73969793253583,39.344943,38.31041262239275,38.71255322236309,38.45258354157418,38.54194811934537,38.659746880952845,38.44737080980049,38.59025997566219,38.4133684874913,38.624989019346174
it14,ipu_3,Sentivo 'chepo' di nuovo,40.7169446796746,42.315975004922485,41.245008093777074,41.697924022026505,41.40139610487665,41.499932,41.62886957556695,41.39205944908211,41.550449164807766,41.34510400820096,41.60018600202836
it14,ipu_4,Scrivete 'tepo' sul foglio,43.76942391857371,45.511464966606624,44.3299835427748,44.709955,44.44778230438227,44.51683675084183,44.639955,44.44020560606475,44.5592293382834,44.41972935753563,44.611578400353096
it14,ipu_5,Scrivete 'cuco' sul foglio,49.88310149024762,51.624898,50.40913389121893,50.809977,50.549977,50.639977,50.729977,50.5344058614996,50.67458513559979,50.500495798580985,50.691553197379704
it14,ipu_6,Scrivete 'tito' sul foglio,52.76928354146941,54.644898,53.34609127071981,53.729977,53.490293203032415,53.55528562322964,53.669977,53.47288384134287,53.612158299076235,53.44305220004299,53.636154036139914
it14,ipu_7,Scrivete 'puto' sul foglio,55.82099772720292,57.669932,56.364966,56.834966,56.540410533814985,56.64399220350432,56.7556979257183,56.526353689023686,56.68588365251265,56.516014091096075,56.73204759029921
it14,ipu_8,Ripete 'cupo' da sempre,59.139977,60.71718292085867,59.60888286004157,59.959977,59.729977,59.801829107502094,59.889977,59.72812771409627,59.833509704252364,59.67597539831058,59.86434717915117
it14,ipu_9,Ha detto 'peco' sei volte,61.859932,63.49225717023216,62.274950439932105,62.669932,62.41509034598238,62.49836188436008,62.609932,62.40725447232135,62.524701417086305,62.40497583455876,62.564018595563375
it14,ipu_10,Scrivete 'pito' sul foglio,64.61005701399412,66.384898,65.154921,65.54881923877186,65.294921,65.374921,65.47570276604998,65.28391562393222,65.41945629779111,65.27228758549512,65.45308915600975
it14,ipu_11,Ripete 'poco' da sempre,67.67201127129076,69.20483704682141,68.079932,68.48442565239986,68.21632279044255,68.32193547326304,68.419932,68.20937063741978,68.37881514948995,68.20096374603175,68.40315074898886
it14,ipu_12,Ha detto 'tipo' sei volte,70.48609692067814,72.054966,70.85413532695517,71.244943,70.974943,71.034943,71.154943,70.96786618529933,71.08845715979072,70.94701858142712,71.13451598828665
it14,ipu_13,Ripete 'teco' da sempre,73.23206318858617,74.779909,73.66873101178629,74.01197223095289,73.794943,73.84746016732866,73.964943,73.78434586717177,73.89282692687874,73.76011610713435,73.91983937645476
it14,ipu_14,Ripete 'pico' da sempre,76.15362252211071,77.784898,76.574966,76.98440102730764,76.72027518570529,76.77511254024671,76.914966,76.699477523597,76.82122217676199,76.69891451860056,76.88708977781417
