it09,ipu_35,Sentivo 'tipo' di nuovo,138.8952893514251,140.39025684461186,139.379932,139.77135441117557,139.509932,139.57960523143097,139.7062652400696,139.50518781862047,139.592662299063,139.4803823326382,139.68153480804696
it09,ipu_36,Scrivete 'pupo' sul foglio,141.61638428674394,143.30541250568828,142.119932,142.469932,142.239932,142.309932,142.409932,142.23422346662258,142.3173499759372,142.22029861941914,142.38132290186124
it09,ipu_37,Sentivo 'chepo' di nuovo,144.46729742042083,146.01594295145435,144.9475499531756,145.35567664767783,145.0847649625341,145.1621683011466,145.30290164407842,145.08158576318118,145.17203004834298,145.0392724011175,145.27198164582688
it09,ipu_38,Sentivo 'tapo' di nuovo,147.12462055470428,148.54937086933467,147.549932,147.9320124970657,147.649932,147.75967976468402,147.8880333273995,147.64504611430863,147.79295456707897,147.63431562179372,147.8552662840677
it09,ipu_39,Ripete 'taco' da sempre,149.67,151.27871894322865,150.12,150.51339692837962,150.2354485760893,150.3427577500748,150.47469525907337,150.23043803899702,150.37102857424688,150.22208689753867,150.43748068077366
it09,ipu_40,Sentivo 'cupo' di nuovo,152.42923527212918,153.89388823576513,152.899955,153.26483949578673,153.029955,153.089955,153.20150949146742,153.02251883041495,153.09723890692646,152.9884811146433,153.16604046818597
it09,ipu_41,Ha detto 'peco' sei volte,155.14270447801343,156.74787375518457,155.544943,155.9511928920879,155.67045451400767,155.77248618763323,155.904943,155.66240804119096,155.79346199761792,155.64960999918662,155.86282528417368
it09,ipu_42,Ripete 'tupo' da sempre,158.0029208550488,159.56032488186543,158.42688005063087,158.784943,158.5535400592695,158.6133517300155,158.734943,158.54313483149662,158.64324273257301,158.528130423525,158.68811546330232
it09,ipu_43,Scrivete 'toto' sul foglio,160.81718601734968,162.65178208369213,161.344966,161.804966,161.46983689519593,161.61408857170102,161.750722538848,161.4624880719296,161.62249491415594,161.44627093503223,161.72296157457492
it09,ipu_44,Sentivo 'chito' di nuovo,163.679932,165.23951735434485,164.19988295009563,164.579932,164.35293046053394,164.429932,164.529932,164.34637498366826,164.44267951561818,164.28770811335858,164.50125431450522
it09,ipu_45,Scrivete 'tuco' sul foglio,166.2912617885043,167.9886442409298,166.81021599056533,167.154966,166.94010782170963,166.9946419920957,167.0949144989346,166.92601669511652,167.00479485214822,166.9160715427081,167.061515592646
