it12,126,i,ipu_64
it12,128,i,ipu_65
it12,130,u,ipu_66
it12,132,i,ipu_67
it12,134,o,ipu_68
it12,136,a,ipu_69
it12,138,o,ipu_70
it12,140,e,ipu_71
it12,142,i,ipu_72
it12,144,O,ipu_73
it12,146,e,ipu_74
it12,148,O,ipu_75
it12,150,i,ipu_76
it12,152,e,ipu_77
it12,154,o,ipu_78
it12,156,a,ipu_79
it12,158,e,ipu_80
it12,160,i,ipu_81
it12,162,i,ipu_82
it12,164,i,ipu_83
it12,166,e,ipu_84
it12,168,o,ipu_85
it12,170,e,ipu_86
it12,172,u,ipu_87
it12,174,o,ipu_88
it12,176,e,ipu_89
it12,178,o,ipu_90
it12,180,o,ipu_91
it12,182,i,ipu_92
it12,184,u,ipu_93
it12,186,o,ipu_94
it12,188,e,ipu_95
it12,190,a,ipu_96
it12,192,o,ipu_97
it12,194,u,ipu_98
it12,196,O,ipu_99
it12,198,o,ipu_100
it12,200,u,ipu_101
it12,202,u,ipu_102
it12,204,o,ipu_103
it12,206,i,ipu_104
it12,208,a,ipu_105
it12,210,i,ipu_106
it12,212,o,ipu_108
it12,214,u,ipu_109
it12,216,O,ipu_110
it12,218,a,ipu_111
it12,220,u,ipu_112
it12,222,o,ipu_113
it12,224,a,ipu_114
it12,226,o,ipu_115
it12,228,a,ipu_116
it12,230,u,ipu_117
it12,232,O,ipu_118
it12,234,u,ipu_119
it12,236,u,ipu_120
it12,238,a,ipu_121
it12,240,u,ipu_122
it12,242,a,ipu_123
it12,244,a,ipu_124
it12,246,a,ipu_125
it12,248,u,ipu_126
it12,250,e,ipu_127
it12,252,e,ipu_128
it12,254,e,ipu_129
it12,256,u,ipu_130
it12,258,e,ipu_131
it12,260,e,ipu_132
it12,262,o,ipu_133
it12,264,O,ipu_134
it12,266,o,ipu_135
it12,268,u,ipu_136
it12,270,u,ipu_137
it12,272,o,ipu_138
it12,274,a,ipu_139
it12,276,e,ipu_140
it12,278,a,ipu_141
it12,280,u,ipu_142
it12,282,a,ipu_143
it12,284,o,ipu_144
it12,286,u,ipu_145
it12,288,o,ipu_146
it12,290,o,ipu_147
it12,292,O,ipu_148
it12,294,e,ipu_149
it12,296,i,ipu_150
it12,298,i,ipu_151
it12,300,a,ipu_152
it12,302,o,ipu_153
it12,304,a,ipu_154
it12,306,u,ipu_155
it12,308,o,ipu_156
it12,310,u,ipu_157
it12,312,a,ipu_158
it12,314,i,ipu_159
it12,316,i,ipu_160
it12,318,a,ipu_161
it12,320,e,ipu_162
it12,322,i,ipu_163
it12,324,u,ipu_164
it12,326,u,ipu_165
it12,328,a,ipu_166
it12,330,e,ipu_167
it12,332,O,ipu_168
it12,334,i,ipu_169
it12,336,u,ipu_170
it12,338,a,ipu_171
