source_id,utterance_id,source_utterance_id,source_file,source_row,annotation_layer,manual_annotation_status,timing_status,underlying_recording_lineage,source_value_pointer
jsut_label_basic5000_manual,jsut_label_basic5000_manual::BASIC5000_0661,BASIC5000_0661,e2e_symbol/phoneme.yaml,661,phonetic_and_prosodic_symbol_sequence,manual,automatic_not_ingested,JSUT::BASIC5000,BASIC5000_0661
jsut_label_basic5000_manual,jsut_label_basic5000_manual::BASIC5000_0662,BASIC5000_0662,e2e_symbol/phoneme.yaml,662,phonetic_and_prosodic_symbol_sequence,manual,automatic_not_ingested,JSUT::BASIC5000,BASIC5000_0662
jsut_label_basic5000_manual,jsut_label_basic5000_manual::BASIC5000_0663,BASIC5000_0663,e2e_symbol/phoneme.yaml,663,phonetic_and_prosodic_symbol_sequence,manual,automatic_not_ingested,JSUT::BASIC5000,BASIC5000_0663
jsut_label_basic5000_manual,jsut_label_basic5000_manual::BASIC5000_0664,BASIC5000_0664,e2e_symbol/phoneme.yaml,664,phonetic_and_prosodic_symbol_sequence,manual,automatic_not_ingested,JSUT::BASIC5000,BASIC5000_0664
jsut_label_basic5000_manual,jsut_label_basic5000_manual::BASIC5000_0665,BASIC5000_0665,e2e_symbol/phoneme.yaml,665,phonetic_and_prosodic_symbol_sequence,manual,automatic_not_ingested,JSUT::BASIC5000,BASIC5000_0665
jsut_label_basic5000_manual,jsut_label_basic5000_manual::BASIC5000_0666,BASIC5000_0666,e2e_symbol/phoneme.yaml,666,phonetic_and_prosodic_symbol_sequence,manual,automatic_not_ingested,JSUT::BASIC5000,BASIC5000_0666
jsut_label_basic5000_manual,jsut_label_basic5000_manual::BASIC5000_0667,BASIC5000_0667,e2e_symbol/phoneme.yaml,667,phonetic_and_prosodic_symbol_sequence,manual,automatic_not_ingested,JSUT::BASIC5000,BASIC5000_0667
jsut_label_basic5000_manual,jsut_label_basic5000_manual::BASIC5000_0668,BASIC5000_0668,e2e_symbol/phoneme.yaml,668,phonetic_and_prosodic_symbol_sequence,manual,automatic_not_ingested,JSUT::BASIC5000,BASIC5000_0668
jsut_label_basic5000_manual,jsut_label_basic5000_manual::BASIC5000_0669,BASIC5000_0669,e2e_symbol/phoneme.yaml,669,phonetic_and_prosodic_symbol_sequence,manual,automatic_not_ingested,JSUT::BASIC5000,BASIC5000_0669
jsut_label_basic5000_manual,jsut_label_basic5000_manual::BASIC5000_0670,BASIC5000_0670,e2e_symbol/phoneme.yaml,670,phonetic_and_prosodic_symbol_sequence,manual,automatic_not_ingested,JSUT::BASIC5000,BASIC5000_0670
