source_id,utterance_id,source_utterance_id,source_file,source_row,annotation_layer,manual_annotation_status,timing_status,underlying_recording_lineage,source_value_pointer
jsut_label_basic5000_manual,jsut_label_basic5000_manual::BASIC5000_0341,BASIC5000_0341,e2e_symbol/phoneme.yaml,341,phonetic_and_prosodic_symbol_sequence,manual,automatic_not_ingested,JSUT::BASIC5000,BASIC5000_0341
jsut_label_basic5000_manual,jsut_label_basic5000_manual::BASIC5000_0342,BASIC5000_0342,e2e_symbol/phoneme.yaml,342,phonetic_and_prosodic_symbol_sequence,manual,automatic_not_ingested,JSUT::BASIC5000,BASIC5000_0342
jsut_label_basic5000_manual,jsut_label_basic5000_manual::BASIC5000_0343,BASIC5000_0343,e2e_symbol/phoneme.yaml,343,phonetic_and_prosodic_symbol_sequence,manual,automatic_not_ingested,JSUT::BASIC5000,BASIC5000_0343
jsut_label_basic5000_manual,jsut_label_basic5000_manual::BASIC5000_0344,BASIC5000_0344,e2e_symbol/phoneme.yaml,344,phonetic_and_prosodic_symbol_sequence,manual,automatic_not_ingested,JSUT::BASIC5000,BASIC5000_0344
jsut_label_basic5000_manual,jsut_label_basic5000_manual::BASIC5000_0345,BASIC5000_0345,e2e_symbol/phoneme.yaml,345,phonetic_and_prosodic_symbol_sequence,manual,automatic_not_ingested,JSUT::BASIC5000,BASIC5000_0345
jsut_label_basic5000_manual,jsut_label_basic5000_manual::BASIC5000_0346,BASIC5000_0346,e2e_symbol/phoneme.yaml,346,phonetic_and_prosodic_symbol_sequence,manual,automatic_not_ingested,JSUT::BASIC5000,BASIC5000_0346
jsut_label_basic5000_manual,jsut_label_basic5000_manual::BASIC5000_0347,BASIC5000_0347,e2e_symbol/phoneme.yaml,347,phonetic_and_prosodic_symbol_sequence,manual,automatic_not_ingested,JSUT::BASIC5000,BASIC5000_0347
jsut_label_basic5000_manual,jsut_label_basic5000_manual::BASIC5000_0348,BASIC5000_0348,e2e_symbol/phoneme.yaml,348,phonetic_and_prosodic_symbol_sequence,manual,automatic_not_ingested,JSUT::BASIC5000,BASIC5000_0348
jsut_label_basic5000_manual,jsut_label_basic5000_manual::BASIC5000_0349,BASIC5000_0349,e2e_symbol/phoneme.yaml,349,phonetic_and_prosodic_symbol_sequence,manual,automatic_not_ingested,JSUT::BASIC5000,BASIC5000_0349
jsut_label_basic5000_manual,jsut_label_basic5000_manual::BASIC5000_0350,BASIC5000_0350,e2e_symbol/phoneme.yaml,350,phonetic_and_prosodic_symbol_sequence,manual,automatic_not_ingested,JSUT::BASIC5000,BASIC5000_0350
