source_id,utterance_id,source_utterance_id,source_file,source_row,annotation_layer,manual_annotation_status,timing_status,underlying_recording_lineage,source_value_pointer
jsut_label_basic5000_manual,jsut_label_basic5000_manual::BASIC5000_0941,BASIC5000_0941,e2e_symbol/phoneme.yaml,941,phonetic_and_prosodic_symbol_sequence,manual,automatic_not_ingested,JSUT::BASIC5000,BASIC5000_0941
jsut_label_basic5000_manual,jsut_label_basic5000_manual::BASIC5000_0942,BASIC5000_0942,e2e_symbol/phoneme.yaml,942,phonetic_and_prosodic_symbol_sequence,manual,automatic_not_ingested,JSUT::BASIC5000,BASIC5000_0942
jsut_label_basic5000_manual,jsut_label_basic5000_manual::BASIC5000_0943,BASIC5000_0943,e2e_symbol/phoneme.yaml,943,phonetic_and_prosodic_symbol_sequence,manual,automatic_not_ingested,JSUT::BASIC5000,BASIC5000_0943
jsut_label_basic5000_manual,jsut_label_basic5000_manual::BASIC5000_0944,BASIC5000_0944,e2e_symbol/phoneme.yaml,944,phonetic_and_prosodic_symbol_sequence,manual,automatic_not_ingested,JSUT::BASIC5000,BASIC5000_0944
jsut_label_basic5000_manual,jsut_label_basic5000_manual::BASIC5000_0945,BASIC5000_0945,e2e_symbol/phoneme.yaml,945,phonetic_and_prosodic_symbol_sequence,manual,automatic_not_ingested,JSUT::BASIC5000,BASIC5000_0945
jsut_label_basic5000_manual,jsut_label_basic5000_manual::BASIC5000_0946,BASIC5000_0946,e2e_symbol/phoneme.yaml,946,phonetic_and_prosodic_symbol_sequence,manual,automatic_not_ingested,JSUT::BASIC5000,BASIC5000_0946
jsut_label_basic5000_manual,jsut_label_basic5000_manual::BASIC5000_0947,BASIC5000_0947,e2e_symbol/phoneme.yaml,947,phonetic_and_prosodic_symbol_sequence,manual,automatic_not_ingested,JSUT::BASIC5000,BASIC5000_0947
jsut_label_basic5000_manual,jsut_label_basic5000_manual::BASIC5000_0948,BASIC5000_0948,e2e_symbol/phoneme.yaml,948,phonetic_and_prosodic_symbol_sequence,manual,automatic_not_ingested,JSUT::BASIC5000,BASIC5000_0948
jsut_label_basic5000_manual,jsut_label_basic5000_manual::BASIC5000_0949,BASIC5000_0949,e2e_symbol/phoneme.yaml,949,phonetic_and_prosodic_symbol_sequence,manual,automatic_not_ingested,JSUT::BASIC5000,BASIC5000_0949
jsut_label_basic5000_manual,jsut_label_basic5000_manual::BASIC5000_0950,BASIC5000_0950,e2e_symbol/phoneme.yaml,950,phonetic_and_prosodic_symbol_sequence,manual,automatic_not_ingested,JSUT::BASIC5000,BASIC5000_0950
jsut_label_basic5000_manual,jsut_label_basic5000_manual::BASIC5000_0951,BASIC5000_0951,e2e_symbol/phoneme.yaml,951,phonetic_and_prosodic_symbol_sequence,manual,automatic_not_ingested,JSUT::BASIC5000,BASIC5000_0951
jsut_label_basic5000_manual,jsut_label_basic5000_manual::BASIC5000_0952,BASIC5000_0952,e2e_symbol/phoneme.yaml,952,phonetic_and_prosodic_symbol_sequence,manual,automatic_not_ingested,JSUT::BASIC5000,BASIC5000_0952
jsut_label_basic5000_manual,jsut_label_basic5000_manual::BASIC5000_0953,BASIC5000_0953,e2e_symbol/phoneme.yaml,953,phonetic_and_prosodic_symbol_sequence,manual,automatic_not_ingested,JSUT::BASIC5000,BASIC5000_0953
jsut_label_basic5000_manual,jsut_label_basic5000_manual::BASIC5000_0954,BASIC5000_0954,e2e_symbol/phoneme.yaml,954,phonetic_and_prosodic_symbol_sequence,manual,automatic_not_ingested,JSUT::BASIC5000,BASIC5000_0954
jsut_label_basic5000_manual,jsut_label_basic5000_manual::BASIC5000_0955,BASIC5000_0955,e2e_symbol/phoneme.yaml,955,phonetic_and_prosodic_symbol_sequence,manual,automatic_not_ingested,JSUT::BASIC5000,BASIC5000_0955
jsut_label_basic5000_manual,jsut_label_basic5000_manual::BASIC5000_0956,BASIC5000_0956,e2e_symbol/phoneme.yaml,956,phonetic_and_prosodic_symbol_sequence,manual,automatic_not_ingested,JSUT::BASIC5000,BASIC5000_0956
jsut_label_basic5000_manual,jsut_label_basic5000_manual::BASIC5000_0957,BASIC5000_0957,e2e_symbol/phoneme.yaml,957,phonetic_and_prosodic_symbol_sequence,manual,automatic_not_ingested,JSUT::BASIC5000,BASIC5000_0957
jsut_label_basic5000_manual,jsut_label_basic5000_manual::BASIC5000_0958,BASIC5000_0958,e2e_symbol/phoneme.yaml,958,phonetic_and_prosodic_symbol_sequence,manual,automatic_not_ingested,JSUT::BASIC5000,BASIC5000_0958
