source_id,utterance_id,source_utterance_id,source_file,source_row,annotation_layer,manual_annotation_status,timing_status,underlying_recording_lineage,source_value_pointer
jsut_label_basic5000_manual,jsut_label_basic5000_manual::BASIC5000_0701,BASIC5000_0701,e2e_symbol/phoneme.yaml,701,phonetic_and_prosodic_symbol_sequence,manual,automatic_not_ingested,JSUT::BASIC5000,BASIC5000_0701
jsut_label_basic5000_manual,jsut_label_basic5000_manual::BASIC5000_0702,BASIC5000_0702,e2e_symbol/phoneme.yaml,702,phonetic_and_prosodic_symbol_sequence,manual,automatic_not_ingested,JSUT::BASIC5000,BASIC5000_0702
jsut_label_basic5000_manual,jsut_label_basic5000_manual::BASIC5000_0703,BASIC5000_0703,e2e_symbol/phoneme.yaml,703,phonetic_and_prosodic_symbol_sequence,manual,automatic_not_ingested,JSUT::BASIC5000,BASIC5000_0703
jsut_label_basic5000_manual,jsut_label_basic5000_manual::BASIC5000_0704,BASIC5000_0704,e2e_symbol/phoneme.yaml,704,phonetic_and_prosodic_symbol_sequence,manual,automatic_not_ingested,JSUT::BASIC5000,BASIC5000_0704
jsut_label_basic5000_manual,jsut_label_basic5000_manual::BASIC5000_0705,BASIC5000_0705,e2e_symbol/phoneme.yaml,705,phonetic_and_prosodic_symbol_sequence,manual,automatic_not_ingested,JSUT::BASIC5000,BASIC5000_0705
jsut_label_basic5000_manual,jsut_label_basic5000_manual::BASIC5000_0706,BASIC5000_0706,e2e_symbol/phoneme.yaml,706,phonetic_and_prosodic_symbol_sequence,manual,automatic_not_ingested,JSUT::BASIC5000,BASIC5000_0706
jsut_label_basic5000_manual,jsut_label_basic5000_manual::BASIC5000_0707,BASIC5000_0707,e2e_symbol/phoneme.yaml,707,phonetic_and_prosodic_symbol_sequence,manual,automatic_not_ingested,JSUT::BASIC5000,BASIC5000_0707
jsut_label_basic5000_manual,jsut_label_basic5000_manual::BASIC5000_0708,BASIC5000_0708,e2e_symbol/phoneme.yaml,708,phonetic_and_prosodic_symbol_sequence,manual,automatic_not_ingested,JSUT::BASIC5000,BASIC5000_0708
jsut_label_basic5000_manual,jsut_label_basic5000_manual::BASIC5000_0709,BASIC5000_0709,e2e_symbol/phoneme.yaml,709,phonetic_and_prosodic_symbol_sequence,manual,automatic_not_ingested,JSUT::BASIC5000,BASIC5000_0709
jsut_label_basic5000_manual,jsut_label_basic5000_manual::BASIC5000_0710,BASIC5000_0710,e2e_symbol/phoneme.yaml,710,phonetic_and_prosodic_symbol_sequence,manual,automatic_not_ingested,JSUT::BASIC5000,BASIC5000_0710
