source_id,utterance_id,source_utterance_id,source_file,source_row,annotation_layer,manual_annotation_status,timing_status,underlying_recording_lineage,source_value_pointer
jsut_label_basic5000_manual,jsut_label_basic5000_manual::BASIC5000_0781,BASIC5000_0781,e2e_symbol/phoneme.yaml,781,phonetic_and_prosodic_symbol_sequence,manual,automatic_not_ingested,JSUT::BASIC5000,BASIC5000_0781
jsut_label_basic5000_manual,jsut_label_basic5000_manual::BASIC5000_0782,BASIC5000_0782,e2e_symbol/phoneme.yaml,782,phonetic_and_prosodic_symbol_sequence,manual,automatic_not_ingested,JSUT::BASIC5000,BASIC5000_0782
jsut_label_basic5000_manual,jsut_label_basic5000_manual::BASIC5000_0783,BASIC5000_0783,e2e_symbol/phoneme.yaml,783,phonetic_and_prosodic_symbol_sequence,manual,automatic_not_ingested,JSUT::BASIC5000,BASIC5000_0783
jsut_label_basic5000_manual,jsut_label_basic5000_manual::BASIC5000_0784,BASIC5000_0784,e2e_symbol/phoneme.yaml,784,phonetic_and_prosodic_symbol_sequence,manual,automatic_not_ingested,JSUT::BASIC5000,BASIC5000_0784
jsut_label_basic5000_manual,jsut_label_basic5000_manual::BASIC5000_0785,BASIC5000_0785,e2e_symbol/phoneme.yaml,785,phonetic_and_prosodic_symbol_sequence,manual,automatic_not_ingested,JSUT::BASIC5000,BASIC5000_0785
jsut_label_basic5000_manual,jsut_label_basic5000_manual::BASIC5000_0786,BASIC5000_0786,e2e_symbol/phoneme.yaml,786,phonetic_and_prosodic_symbol_sequence,manual,automatic_not_ingested,JSUT::BASIC5000,BASIC5000_0786
jsut_label_basic5000_manual,jsut_label_basic5000_manual::BASIC5000_0787,BASIC5000_0787,e2e_symbol/phoneme.yaml,787,phonetic_and_prosodic_symbol_sequence,manual,automatic_not_ingested,JSUT::BASIC5000,BASIC5000_0787
jsut_label_basic5000_manual,jsut_label_basic5000_manual::BASIC5000_0788,BASIC5000_0788,e2e_symbol/phoneme.yaml,788,phonetic_and_prosodic_symbol_sequence,manual,automatic_not_ingested,JSUT::BASIC5000,BASIC5000_0788
jsut_label_basic5000_manual,jsut_label_basic5000_manual::BASIC5000_0789,BASIC5000_0789,e2e_symbol/phoneme.yaml,789,phonetic_and_prosodic_symbol_sequence,manual,automatic_not_ingested,JSUT::BASIC5000,BASIC5000_0789
jsut_label_basic5000_manual,jsut_label_basic5000_manual::BASIC5000_0790,BASIC5000_0790,e2e_symbol/phoneme.yaml,790,phonetic_and_prosodic_symbol_sequence,manual,automatic_not_ingested,JSUT::BASIC5000,BASIC5000_0790
jsut_label_basic5000_manual,jsut_label_basic5000_manual::BASIC5000_0791,BASIC5000_0791,e2e_symbol/phoneme.yaml,791,phonetic_and_prosodic_symbol_sequence,manual,automatic_not_ingested,JSUT::BASIC5000,BASIC5000_0791
jsut_label_basic5000_manual,jsut_label_basic5000_manual::BASIC5000_0792,BASIC5000_0792,e2e_symbol/phoneme.yaml,792,phonetic_and_prosodic_symbol_sequence,manual,automatic_not_ingested,JSUT::BASIC5000,BASIC5000_0792
jsut_label_basic5000_manual,jsut_label_basic5000_manual::BASIC5000_0793,BASIC5000_0793,e2e_symbol/phoneme.yaml,793,phonetic_and_prosodic_symbol_sequence,manual,automatic_not_ingested,JSUT::BASIC5000,BASIC5000_0793
jsut_label_basic5000_manual,jsut_label_basic5000_manual::BASIC5000_0794,BASIC5000_0794,e2e_symbol/phoneme.yaml,794,phonetic_and_prosodic_symbol_sequence,manual,automatic_not_ingested,JSUT::BASIC5000,BASIC5000_0794
jsut_label_basic5000_manual,jsut_label_basic5000_manual::BASIC5000_0795,BASIC5000_0795,e2e_symbol/phoneme.yaml,795,phonetic_and_prosodic_symbol_sequence,manual,automatic_not_ingested,JSUT::BASIC5000,BASIC5000_0795
jsut_label_basic5000_manual,jsut_label_basic5000_manual::BASIC5000_0796,BASIC5000_0796,e2e_symbol/phoneme.yaml,796,phonetic_and_prosodic_symbol_sequence,manual,automatic_not_ingested,JSUT::BASIC5000,BASIC5000_0796
jsut_label_basic5000_manual,jsut_label_basic5000_manual::BASIC5000_0797,BASIC5000_0797,e2e_symbol/phoneme.yaml,797,phonetic_and_prosodic_symbol_sequence,manual,automatic_not_ingested,JSUT::BASIC5000,BASIC5000_0797
jsut_label_basic5000_manual,jsut_label_basic5000_manual::BASIC5000_0798,BASIC5000_0798,e2e_symbol/phoneme.yaml,798,phonetic_and_prosodic_symbol_sequence,manual,automatic_not_ingested,JSUT::BASIC5000,BASIC5000_0798
jsut_label_basic5000_manual,jsut_label_basic5000_manual::BASIC5000_0799,BASIC5000_0799,e2e_symbol/phoneme.yaml,799,phonetic_and_prosodic_symbol_sequence,manual,automatic_not_ingested,JSUT::BASIC5000,BASIC5000_0799
jsut_label_basic5000_manual,jsut_label_basic5000_manual::BASIC5000_0800,BASIC5000_0800,e2e_symbol/phoneme.yaml,800,phonetic_and_prosodic_symbol_sequence,manual,automatic_not_ingested,JSUT::BASIC5000,BASIC5000_0800
jsut_label_basic5000_manual,jsut_label_basic5000_manual::BASIC5000_0801,BASIC5000_0801,e2e_symbol/phoneme.yaml,801,phonetic_and_prosodic_symbol_sequence,manual,automatic_not_ingested,JSUT::BASIC5000,BASIC5000_0801
jsut_label_basic5000_manual,jsut_label_basic5000_manual::BASIC5000_0802,BASIC5000_0802,e2e_symbol/phoneme.yaml,802,phonetic_and_prosodic_symbol_sequence,manual,automatic_not_ingested,JSUT::BASIC5000,BASIC5000_0802
jsut_label_basic5000_manual,jsut_label_basic5000_manual::BASIC5000_0803,BASIC5000_0803,e2e_symbol/phoneme.yaml,803,phonetic_and_prosodic_symbol_sequence,manual,automatic_not_ingested,JSUT::BASIC5000,BASIC5000_0803
jsut_label_basic5000_manual,jsut_label_basic5000_manual::BASIC5000_0804,BASIC5000_0804,e2e_symbol/phoneme.yaml,804,phonetic_and_prosodic_symbol_sequence,manual,automatic_not_ingested,JSUT::BASIC5000,BASIC5000_0804
jsut_label_basic5000_manual,jsut_label_basic5000_manual::BASIC5000_0805,BASIC5000_0805,e2e_symbol/phoneme.yaml,805,phonetic_and_prosodic_symbol_sequence,manual,automatic_not_ingested,JSUT::BASIC5000,BASIC5000_0805
jsut_label_basic5000_manual,jsut_label_basic5000_manual::BASIC5000_0806,BASIC5000_0806,e2e_symbol/phoneme.yaml,806,phonetic_and_prosodic_symbol_sequence,manual,automatic_not_ingested,JSUT::BASIC5000,BASIC5000_0806
jsut_label_basic5000_manual,jsut_label_basic5000_manual::BASIC5000_0807,BASIC5000_0807,e2e_symbol/phoneme.yaml,807,phonetic_and_prosodic_symbol_sequence,manual,automatic_not_ingested,JSUT::BASIC5000,BASIC5000_0807
jsut_label_basic5000_manual,jsut_label_basic5000_manual::BASIC5000_0808,BASIC5000_0808,e2e_symbol/phoneme.yaml,808,phonetic_and_prosodic_symbol_sequence,manual,automatic_not_ingested,JSUT::BASIC5000,BASIC5000_0808
jsut_label_basic5000_manual,jsut_label_basic5000_manual::BASIC5000_0809,BASIC5000_0809,e2e_symbol/phoneme.yaml,809,phonetic_and_prosodic_symbol_sequence,manual,automatic_not_ingested,JSUT::BASIC5000,BASIC5000_0809
jsut_label_basic5000_manual,jsut_label_basic5000_manual::BASIC5000_0810,BASIC5000_0810,e2e_symbol/phoneme.yaml,810,phonetic_and_prosodic_symbol_sequence,manual,automatic_not_ingested,JSUT::BASIC5000,BASIC5000_0810
jsut_label_basic5000_manual,jsut_label_basic5000_manual::BASIC5000_0811,BASIC5000_0811,e2e_symbol/phoneme.yaml,811,phonetic_and_prosodic_symbol_sequence,manual,automatic_not_ingested,JSUT::BASIC5000,BASIC5000_0811
jsut_label_basic5000_manual,jsut_label_basic5000_manual::BASIC5000_0812,BASIC5000_0812,e2e_symbol/phoneme.yaml,812,phonetic_and_prosodic_symbol_sequence,manual,automatic_not_ingested,JSUT::BASIC5000,BASIC5000_0812
jsut_label_basic5000_manual,jsut_label_basic5000_manual::BASIC5000_0813,BASIC5000_0813,e2e_symbol/phoneme.yaml,813,phonetic_and_prosodic_symbol_sequence,manual,automatic_not_ingested,JSUT::BASIC5000,BASIC5000_0813
jsut_label_basic5000_manual,jsut_label_basic5000_manual::BASIC5000_0814,BASIC5000_0814,e2e_symbol/phoneme.yaml,814,phonetic_and_prosodic_symbol_sequence,manual,automatic_not_ingested,JSUT::BASIC5000,BASIC5000_0814
jsut_label_basic5000_manual,jsut_label_basic5000_manual::BASIC5000_0815,BASIC5000_0815,e2e_symbol/phoneme.yaml,815,phonetic_and_prosodic_symbol_sequence,manual,automatic_not_ingested,JSUT::BASIC5000,BASIC5000_0815
jsut_label_basic5000_manual,jsut_label_basic5000_manual::BASIC5000_0816,BASIC5000_0816,e2e_symbol/phoneme.yaml,816,phonetic_and_prosodic_symbol_sequence,manual,automatic_not_ingested,JSUT::BASIC5000,BASIC5000_0816
jsut_label_basic5000_manual,jsut_label_basic5000_manual::BASIC5000_0817,BASIC5000_0817,e2e_symbol/phoneme.yaml,817,phonetic_and_prosodic_symbol_sequence,manual,automatic_not_ingested,JSUT::BASIC5000,BASIC5000_0817
jsut_label_basic5000_manual,jsut_label_basic5000_manual::BASIC5000_0818,BASIC5000_0818,e2e_symbol/phoneme.yaml,818,phonetic_and_prosodic_symbol_sequence,manual,automatic_not_ingested,JSUT::BASIC5000,BASIC5000_0818
jsut_label_basic5000_manual,jsut_label_basic5000_manual::BASIC5000_0819,BASIC5000_0819,e2e_symbol/phoneme.yaml,819,phonetic_and_prosodic_symbol_sequence,manual,automatic_not_ingested,JSUT::BASIC5000,BASIC5000_0819
jsut_label_basic5000_manual,jsut_label_basic5000_manual::BASIC5000_0820,BASIC5000_0820,e2e_symbol/phoneme.yaml,820,phonetic_and_prosodic_symbol_sequence,manual,automatic_not_ingested,JSUT::BASIC5000,BASIC5000_0820
