source_id,utterance_id,source_utterance_id,source_file,source_row,annotation_layer,manual_annotation_status,timing_status,underlying_recording_lineage,source_value_pointer
jsut_label_basic5000_manual,jsut_label_basic5000_manual::BASIC5000_0241,BASIC5000_0241,e2e_symbol/phoneme.yaml,241,phonetic_and_prosodic_symbol_sequence,manual,automatic_not_ingested,JSUT::BASIC5000,BASIC5000_0241
jsut_label_basic5000_manual,jsut_label_basic5000_manual::BASIC5000_0242,BASIC5000_0242,e2e_symbol/phoneme.yaml,242,phonetic_and_prosodic_symbol_sequence,manual,automatic_not_ingested,JSUT::BASIC5000,BASIC5000_0242
jsut_label_basic5000_manual,jsut_label_basic5000_manual::BASIC5000_0243,BASIC5000_0243,e2e_symbol/phoneme.yaml,243,phonetic_and_prosodic_symbol_sequence,manual,automatic_not_ingested,JSUT::BASIC5000,BASIC5000_0243
jsut_label_basic5000_manual,jsut_label_basic5000_manual::BASIC5000_0244,BASIC5000_0244,e2e_symbol/phoneme.yaml,244,phonetic_and_prosodic_symbol_sequence,manual,automatic_not_ingested,JSUT::BASIC5000,BASIC5000_0244
jsut_label_basic5000_manual,jsut_label_basic5000_manual::BASIC5000_0245,BASIC5000_0245,e2e_symbol/phoneme.yaml,245,phonetic_and_prosodic_symbol_sequence,manual,automatic_not_ingested,JSUT::BASIC5000,BASIC5000_0245
jsut_label_basic5000_manual,jsut_label_basic5000_manual::BASIC5000_0246,BASIC5000_0246,e2e_symbol/phoneme.yaml,246,phonetic_and_prosodic_symbol_sequence,manual,automatic_not_ingested,JSUT::BASIC5000,BASIC5000_0246
jsut_label_basic5000_manual,jsut_label_basic5000_manual::BASIC5000_0247,BASIC5000_0247,e2e_symbol/phoneme.yaml,247,phonetic_and_prosodic_symbol_sequence,manual,automatic_not_ingested,JSUT::BASIC5000,BASIC5000_0247
jsut_label_basic5000_manual,jsut_label_basic5000_manual::BASIC5000_0248,BASIC5000_0248,e2e_symbol/phoneme.yaml,248,phonetic_and_prosodic_symbol_sequence,manual,automatic_not_ingested,JSUT::BASIC5000,BASIC5000_0248
jsut_label_basic5000_manual,jsut_label_basic5000_manual::BASIC5000_0249,BASIC5000_0249,e2e_symbol/phoneme.yaml,249,phonetic_and_prosodic_symbol_sequence,manual,automatic_not_ingested,JSUT::BASIC5000,BASIC5000_0249
jsut_label_basic5000_manual,jsut_label_basic5000_manual::BASIC5000_0250,BASIC5000_0250,e2e_symbol/phoneme.yaml,250,phonetic_and_prosodic_symbol_sequence,manual,automatic_not_ingested,JSUT::BASIC5000,BASIC5000_0250
jsut_label_basic5000_manual,jsut_label_basic5000_manual::BASIC5000_0251,BASIC5000_0251,e2e_symbol/phoneme.yaml,251,phonetic_and_prosodic_symbol_sequence,manual,automatic_not_ingested,JSUT::BASIC5000,BASIC5000_0251
jsut_label_basic5000_manual,jsut_label_basic5000_manual::BASIC5000_0252,BASIC5000_0252,e2e_symbol/phoneme.yaml,252,phonetic_and_prosodic_symbol_sequence,manual,automatic_not_ingested,JSUT::BASIC5000,BASIC5000_0252
jsut_label_basic5000_manual,jsut_label_basic5000_manual::BASIC5000_0253,BASIC5000_0253,e2e_symbol/phoneme.yaml,253,phonetic_and_prosodic_symbol_sequence,manual,automatic_not_ingested,JSUT::BASIC5000,BASIC5000_0253
jsut_label_basic5000_manual,jsut_label_basic5000_manual::BASIC5000_0254,BASIC5000_0254,e2e_symbol/phoneme.yaml,254,phonetic_and_prosodic_symbol_sequence,manual,automatic_not_ingested,JSUT::BASIC5000,BASIC5000_0254
jsut_label_basic5000_manual,jsut_label_basic5000_manual::BASIC5000_0255,BASIC5000_0255,e2e_symbol/phoneme.yaml,255,phonetic_and_prosodic_symbol_sequence,manual,automatic_not_ingested,JSUT::BASIC5000,BASIC5000_0255
jsut_label_basic5000_manual,jsut_label_basic5000_manual::BASIC5000_0256,BASIC5000_0256,e2e_symbol/phoneme.yaml,256,phonetic_and_prosodic_symbol_sequence,manual,automatic_not_ingested,JSUT::BASIC5000,BASIC5000_0256
jsut_label_basic5000_manual,jsut_label_basic5000_manual::BASIC5000_0257,BASIC5000_0257,e2e_symbol/phoneme.yaml,257,phonetic_and_prosodic_symbol_sequence,manual,automatic_not_ingested,JSUT::BASIC5000,BASIC5000_0257
jsut_label_basic5000_manual,jsut_label_basic5000_manual::BASIC5000_0258,BASIC5000_0258,e2e_symbol/phoneme.yaml,258,phonetic_and_prosodic_symbol_sequence,manual,automatic_not_ingested,JSUT::BASIC5000,BASIC5000_0258
jsut_label_basic5000_manual,jsut_label_basic5000_manual::BASIC5000_0259,BASIC5000_0259,e2e_symbol/phoneme.yaml,259,phonetic_and_prosodic_symbol_sequence,manual,automatic_not_ingested,JSUT::BASIC5000,BASIC5000_0259
jsut_label_basic5000_manual,jsut_label_basic5000_manual::BASIC5000_0260,BASIC5000_0260,e2e_symbol/phoneme.yaml,260,phonetic_and_prosodic_symbol_sequence,manual,automatic_not_ingested,JSUT::BASIC5000,BASIC5000_0260
jsut_label_basic5000_manual,jsut_label_basic5000_manual::BASIC5000_0261,BASIC5000_0261,e2e_symbol/phoneme.yaml,261,phonetic_and_prosodic_symbol_sequence,manual,automatic_not_ingested,JSUT::BASIC5000,BASIC5000_0261
jsut_label_basic5000_manual,jsut_label_basic5000_manual::BASIC5000_0262,BASIC5000_0262,e2e_symbol/phoneme.yaml,262,phonetic_and_prosodic_symbol_sequence,manual,automatic_not_ingested,JSUT::BASIC5000,BASIC5000_0262
jsut_label_basic5000_manual,jsut_label_basic5000_manual::BASIC5000_0263,BASIC5000_0263,e2e_symbol/phoneme.yaml,263,phonetic_and_prosodic_symbol_sequence,manual,automatic_not_ingested,JSUT::BASIC5000,BASIC5000_0263
jsut_label_basic5000_manual,jsut_label_basic5000_manual::BASIC5000_0264,BASIC5000_0264,e2e_symbol/phoneme.yaml,264,phonetic_and_prosodic_symbol_sequence,manual,automatic_not_ingested,JSUT::BASIC5000,BASIC5000_0264
jsut_label_basic5000_manual,jsut_label_basic5000_manual::BASIC5000_0265,BASIC5000_0265,e2e_symbol/phoneme.yaml,265,phonetic_and_prosodic_symbol_sequence,manual,automatic_not_ingested,JSUT::BASIC5000,BASIC5000_0265
jsut_label_basic5000_manual,jsut_label_basic5000_manual::BASIC5000_0266,BASIC5000_0266,e2e_symbol/phoneme.yaml,266,phonetic_and_prosodic_symbol_sequence,manual,automatic_not_ingested,JSUT::BASIC5000,BASIC5000_0266
jsut_label_basic5000_manual,jsut_label_basic5000_manual::BASIC5000_0267,BASIC5000_0267,e2e_symbol/phoneme.yaml,267,phonetic_and_prosodic_symbol_sequence,manual,automatic_not_ingested,JSUT::BASIC5000,BASIC5000_0267
jsut_label_basic5000_manual,jsut_label_basic5000_manual::BASIC5000_0268,BASIC5000_0268,e2e_symbol/phoneme.yaml,268,phonetic_and_prosodic_symbol_sequence,manual,automatic_not_ingested,JSUT::BASIC5000,BASIC5000_0268
jsut_label_basic5000_manual,jsut_label_basic5000_manual::BASIC5000_0269,BASIC5000_0269,e2e_symbol/phoneme.yaml,269,phonetic_and_prosodic_symbol_sequence,manual,automatic_not_ingested,JSUT::BASIC5000,BASIC5000_0269
jsut_label_basic5000_manual,jsut_label_basic5000_manual::BASIC5000_0270,BASIC5000_0270,e2e_symbol/phoneme.yaml,270,phonetic_and_prosodic_symbol_sequence,manual,automatic_not_ingested,JSUT::BASIC5000,BASIC5000_0270
jsut_label_basic5000_manual,jsut_label_basic5000_manual::BASIC5000_0271,BASIC5000_0271,e2e_symbol/phoneme.yaml,271,phonetic_and_prosodic_symbol_sequence,manual,automatic_not_ingested,JSUT::BASIC5000,BASIC5000_0271
jsut_label_basic5000_manual,jsut_label_basic5000_manual::BASIC5000_0272,BASIC5000_0272,e2e_symbol/phoneme.yaml,272,phonetic_and_prosodic_symbol_sequence,manual,automatic_not_ingested,JSUT::BASIC5000,BASIC5000_0272
jsut_label_basic5000_manual,jsut_label_basic5000_manual::BASIC5000_0273,BASIC5000_0273,e2e_symbol/phoneme.yaml,273,phonetic_and_prosodic_symbol_sequence,manual,automatic_not_ingested,JSUT::BASIC5000,BASIC5000_0273
jsut_label_basic5000_manual,jsut_label_basic5000_manual::BASIC5000_0274,BASIC5000_0274,e2e_symbol/phoneme.yaml,274,phonetic_and_prosodic_symbol_sequence,manual,automatic_not_ingested,JSUT::BASIC5000,BASIC5000_0274
jsut_label_basic5000_manual,jsut_label_basic5000_manual::BASIC5000_0275,BASIC5000_0275,e2e_symbol/phoneme.yaml,275,phonetic_and_prosodic_symbol_sequence,manual,automatic_not_ingested,JSUT::BASIC5000,BASIC5000_0275
jsut_label_basic5000_manual,jsut_label_basic5000_manual::BASIC5000_0276,BASIC5000_0276,e2e_symbol/phoneme.yaml,276,phonetic_and_prosodic_symbol_sequence,manual,automatic_not_ingested,JSUT::BASIC5000,BASIC5000_0276
jsut_label_basic5000_manual,jsut_label_basic5000_manual::BASIC5000_0277,BASIC5000_0277,e2e_symbol/phoneme.yaml,277,phonetic_and_prosodic_symbol_sequence,manual,automatic_not_ingested,JSUT::BASIC5000,BASIC5000_0277
jsut_label_basic5000_manual,jsut_label_basic5000_manual::BASIC5000_0278,BASIC5000_0278,e2e_symbol/phoneme.yaml,278,phonetic_and_prosodic_symbol_sequence,manual,automatic_not_ingested,JSUT::BASIC5000,BASIC5000_0278
jsut_label_basic5000_manual,jsut_label_basic5000_manual::BASIC5000_0279,BASIC5000_0279,e2e_symbol/phoneme.yaml,279,phonetic_and_prosodic_symbol_sequence,manual,automatic_not_ingested,JSUT::BASIC5000,BASIC5000_0279
jsut_label_basic5000_manual,jsut_label_basic5000_manual::BASIC5000_0280,BASIC5000_0280,e2e_symbol/phoneme.yaml,280,phonetic_and_prosodic_symbol_sequence,manual,automatic_not_ingested,JSUT::BASIC5000,BASIC5000_0280
