source_id,utterance_id,source_utterance_id,source_file,source_row,annotation_layer,manual_annotation_status,timing_status,underlying_recording_lineage,source_value_pointer
jsut_label_basic5000_manual,jsut_label_basic5000_manual::BASIC5000_0021,BASIC5000_0021,e2e_symbol/phoneme.yaml,21,phonetic_and_prosodic_symbol_sequence,manual,automatic_not_ingested,JSUT::BASIC5000,BASIC5000_0021
jsut_label_basic5000_manual,jsut_label_basic5000_manual::BASIC5000_0022,BASIC5000_0022,e2e_symbol/phoneme.yaml,22,phonetic_and_prosodic_symbol_sequence,manual,automatic_not_ingested,JSUT::BASIC5000,BASIC5000_0022
jsut_label_basic5000_manual,jsut_label_basic5000_manual::BASIC5000_0023,BASIC5000_0023,e2e_symbol/phoneme.yaml,23,phonetic_and_prosodic_symbol_sequence,manual,automatic_not_ingested,JSUT::BASIC5000,BASIC5000_0023
jsut_label_basic5000_manual,jsut_label_basic5000_manual::BASIC5000_0024,BASIC5000_0024,e2e_symbol/phoneme.yaml,24,phonetic_and_prosodic_symbol_sequence,manual,automatic_not_ingested,JSUT::BASIC5000,BASIC5000_0024
jsut_label_basic5000_manual,jsut_label_basic5000_manual::BASIC5000_0025,BASIC5000_0025,e2e_symbol/phoneme.yaml,25,phonetic_and_prosodic_symbol_sequence,manual,automatic_not_ingested,JSUT::BASIC5000,BASIC5000_0025
jsut_label_basic5000_manual,jsut_label_basic5000_manual::BASIC5000_0026,BASIC5000_0026,e2e_symbol/phoneme.yaml,26,phonetic_and_prosodic_symbol_sequence,manual,automatic_not_ingested,JSUT::BASIC5000,BASIC5000_0026
jsut_label_basic5000_manual,jsut_label_basic5000_manual::BASIC5000_0027,BASIC5000_0027,e2e_symbol/phoneme.yaml,27,phonetic_and_prosodic_symbol_sequence,manual,automatic_not_ingested,JSUT::BASIC5000,BASIC5000_0027
jsut_label_basic5000_manual,jsut_label_basic5000_manual::BASIC5000_0028,BASIC5000_0028,e2e_symbol/phoneme.yaml,28,phonetic_and_prosodic_symbol_sequence,manual,automatic_not_ingested,JSUT::BASIC5000,BASIC5000_0028
jsut_label_basic5000_manual,jsut_label_basic5000_manual::BASIC5000_0029,BASIC5000_0029,e2e_symbol/phoneme.yaml,29,phonetic_and_prosodic_symbol_sequence,manual,automatic_not_ingested,JSUT::BASIC5000,BASIC5000_0029
jsut_label_basic5000_manual,jsut_label_basic5000_manual::BASIC5000_0030,BASIC5000_0030,e2e_symbol/phoneme.yaml,30,phonetic_and_prosodic_symbol_sequence,manual,automatic_not_ingested,JSUT::BASIC5000,BASIC5000_0030
jsut_label_basic5000_manual,jsut_label_basic5000_manual::BASIC5000_0031,BASIC5000_0031,e2e_symbol/phoneme.yaml,31,phonetic_and_prosodic_symbol_sequence,manual,automatic_not_ingested,JSUT::BASIC5000,BASIC5000_0031
jsut_label_basic5000_manual,jsut_label_basic5000_manual::BASIC5000_0032,BASIC5000_0032,e2e_symbol/phoneme.yaml,32,phonetic_and_prosodic_symbol_sequence,manual,automatic_not_ingested,JSUT::BASIC5000,BASIC5000_0032
jsut_label_basic5000_manual,jsut_label_basic5000_manual::BASIC5000_0033,BASIC5000_0033,e2e_symbol/phoneme.yaml,33,phonetic_and_prosodic_symbol_sequence,manual,automatic_not_ingested,JSUT::BASIC5000,BASIC5000_0033
jsut_label_basic5000_manual,jsut_label_basic5000_manual::BASIC5000_0034,BASIC5000_0034,e2e_symbol/phoneme.yaml,34,phonetic_and_prosodic_symbol_sequence,manual,automatic_not_ingested,JSUT::BASIC5000,BASIC5000_0034
jsut_label_basic5000_manual,jsut_label_basic5000_manual::BASIC5000_0035,BASIC5000_0035,e2e_symbol/phoneme.yaml,35,phonetic_and_prosodic_symbol_sequence,manual,automatic_not_ingested,JSUT::BASIC5000,BASIC5000_0035
jsut_label_basic5000_manual,jsut_label_basic5000_manual::BASIC5000_0036,BASIC5000_0036,e2e_symbol/phoneme.yaml,36,phonetic_and_prosodic_symbol_sequence,manual,automatic_not_ingested,JSUT::BASIC5000,BASIC5000_0036
jsut_label_basic5000_manual,jsut_label_basic5000_manual::BASIC5000_0037,BASIC5000_0037,e2e_symbol/phoneme.yaml,37,phonetic_and_prosodic_symbol_sequence,manual,automatic_not_ingested,JSUT::BASIC5000,BASIC5000_0037
jsut_label_basic5000_manual,jsut_label_basic5000_manual::BASIC5000_0038,BASIC5000_0038,e2e_symbol/phoneme.yaml,38,phonetic_and_prosodic_symbol_sequence,manual,automatic_not_ingested,JSUT::BASIC5000,BASIC5000_0038
jsut_label_basic5000_manual,jsut_label_basic5000_manual::BASIC5000_0039,BASIC5000_0039,e2e_symbol/phoneme.yaml,39,phonetic_and_prosodic_symbol_sequence,manual,automatic_not_ingested,JSUT::BASIC5000,BASIC5000_0039
jsut_label_basic5000_manual,jsut_label_basic5000_manual::BASIC5000_0040,BASIC5000_0040,e2e_symbol/phoneme.yaml,40,phonetic_and_prosodic_symbol_sequence,manual,automatic_not_ingested,JSUT::BASIC5000,BASIC5000_0040
