source_id,utterance_id,source_utterance_id,source_file,source_row,annotation_layer,manual_annotation_status,timing_status,underlying_recording_lineage,source_value_pointer
jsut_label_basic5000_manual,jsut_label_basic5000_manual::BASIC5000_0621,BASIC5000_0621,e2e_symbol/phoneme.yaml,621,phonetic_and_prosodic_symbol_sequence,manual,automatic_not_ingested,JSUT::BASIC5000,BASIC5000_0621
jsut_label_basic5000_manual,jsut_label_basic5000_manual::BASIC5000_0622,BASIC5000_0622,e2e_symbol/phoneme.yaml,622,phonetic_and_prosodic_symbol_sequence,manual,automatic_not_ingested,JSUT::BASIC5000,BASIC5000_0622
jsut_label_basic5000_manual,jsut_label_basic5000_manual::BASIC5000_0623,BASIC5000_0623,e2e_symbol/phoneme.yaml,623,phonetic_and_prosodic_symbol_sequence,manual,automatic_not_ingested,JSUT::BASIC5000,BASIC5000_0623
jsut_label_basic5000_manual,jsut_label_basic5000_manual::BASIC5000_0624,BASIC5000_0624,e2e_symbol/phoneme.yaml,624,phonetic_and_prosodic_symbol_sequence,manual,automatic_not_ingested,JSUT::BASIC5000,BASIC5000_0624
jsut_label_basic5000_manual,jsut_label_basic5000_manual::BASIC5000_0625,BASIC5000_0625,e2e_symbol/phoneme.yaml,625,phonetic_and_prosodic_symbol_sequence,manual,automatic_not_ingested,JSUT::BASIC5000,BASIC5000_0625
jsut_label_basic5000_manual,jsut_label_basic5000_manual::BASIC5000_0626,BASIC5000_0626,e2e_symbol/phoneme.yaml,626,phonetic_and_prosodic_symbol_sequence,manual,automatic_not_ingested,JSUT::BASIC5000,BASIC5000_0626
jsut_label_basic5000_manual,jsut_label_basic5000_manual::BASIC5000_0627,BASIC5000_0627,e2e_symbol/phoneme.yaml,627,phonetic_and_prosodic_symbol_sequence,manual,automatic_not_ingested,JSUT::BASIC5000,BASIC5000_0627
jsut_label_basic5000_manual,jsut_label_basic5000_manual::BASIC5000_0628,BASIC5000_0628,e2e_symbol/phoneme.yaml,628,phonetic_and_prosodic_symbol_sequence,manual,automatic_not_ingested,JSUT::BASIC5000,BASIC5000_0628
jsut_label_basic5000_manual,jsut_label_basic5000_manual::BASIC5000_0629,BASIC5000_0629,e2e_symbol/phoneme.yaml,629,phonetic_and_prosodic_symbol_sequence,manual,automatic_not_ingested,JSUT::BASIC5000,BASIC5000_0629
jsut_label_basic5000_manual,jsut_label_basic5000_manual::BASIC5000_0630,BASIC5000_0630,e2e_symbol/phoneme.yaml,630,phonetic_and_prosodic_symbol_sequence,manual,automatic_not_ingested,JSUT::BASIC5000,BASIC5000_0630
jsut_label_basic5000_manual,jsut_label_basic5000_manual::BASIC5000_0631,BASIC5000_0631,e2e_symbol/phoneme.yaml,631,phonetic_and_prosodic_symbol_sequence,manual,automatic_not_ingested,JSUT::BASIC5000,BASIC5000_0631
jsut_label_basic5000_manual,jsut_label_basic5000_manual::BASIC5000_0632,BASIC5000_0632,e2e_symbol/phoneme.yaml,632,phonetic_and_prosodic_symbol_sequence,manual,automatic_not_ingested,JSUT::BASIC5000,BASIC5000_0632
jsut_label_basic5000_manual,jsut_label_basic5000_manual::BASIC5000_0633,BASIC5000_0633,e2e_symbol/phoneme.yaml,633,phonetic_and_prosodic_symbol_sequence,manual,automatic_not_ingested,JSUT::BASIC5000,BASIC5000_0633
