source_id,utterance_id,source_utterance_id,source_file,source_row,annotation_layer,manual_annotation_status,timing_status,underlying_recording_lineage,source_value_pointer
jsut_label_basic5000_manual,jsut_label_basic5000_manual::BASIC5000_0501,BASIC5000_0501,e2e_symbol/phoneme.yaml,501,phonetic_and_prosodic_symbol_sequence,manual,automatic_not_ingested,JSUT::BASIC5000,BASIC5000_0501
jsut_label_basic5000_manual,jsut_label_basic5000_manual::BASIC5000_0502,BASIC5000_0502,e2e_symbol/phoneme.yaml,502,phonetic_and_prosodic_symbol_sequence,manual,automatic_not_ingested,JSUT::BASIC5000,BASIC5000_0502
jsut_label_basic5000_manual,jsut_label_basic5000_manual::BASIC5000_0503,BASIC5000_0503,e2e_symbol/phoneme.yaml,503,phonetic_and_prosodic_symbol_sequence,manual,automatic_not_ingested,JSUT::BASIC5000,BASIC5000_0503
jsut_label_basic5000_manual,jsut_label_basic5000_manual::BASIC5000_0504,BASIC5000_0504,e2e_symbol/phoneme.yaml,504,phonetic_and_prosodic_symbol_sequence,manual,automatic_not_ingested,JSUT::BASIC5000,BASIC5000_0504
jsut_label_basic5000_manual,jsut_label_basic5000_manual::BASIC5000_0505,BASIC5000_0505,e2e_symbol/phoneme.yaml,505,phonetic_and_prosodic_symbol_sequence,manual,automatic_not_ingested,JSUT::BASIC5000,BASIC5000_0505
jsut_label_basic5000_manual,jsut_label_basic5000_manual::BASIC5000_0506,BASIC5000_0506,e2e_symbol/phoneme.yaml,506,phonetic_and_prosodic_symbol_sequence,manual,automatic_not_ingested,JSUT::BASIC5000,BASIC5000_0506
jsut_label_basic5000_manual,jsut_label_basic5000_manual::BASIC5000_0507,BASIC5000_0507,e2e_symbol/phoneme.yaml,507,phonetic_and_prosodic_symbol_sequence,manual,automatic_not_ingested,JSUT::BASIC5000,BASIC5000_0507
jsut_label_basic5000_manual,jsut_label_basic5000_manual::BASIC5000_0508,BASIC5000_0508,e2e_symbol/phoneme.yaml,508,phonetic_and_prosodic_symbol_sequence,manual,automatic_not_ingested,JSUT::BASIC5000,BASIC5000_0508
jsut_label_basic5000_manual,jsut_label_basic5000_manual::BASIC5000_0509,BASIC5000_0509,e2e_symbol/phoneme.yaml,509,phonetic_and_prosodic_symbol_sequence,manual,automatic_not_ingested,JSUT::BASIC5000,BASIC5000_0509
jsut_label_basic5000_manual,jsut_label_basic5000_manual::BASIC5000_0510,BASIC5000_0510,e2e_symbol/phoneme.yaml,510,phonetic_and_prosodic_symbol_sequence,manual,automatic_not_ingested,JSUT::BASIC5000,BASIC5000_0510
jsut_label_basic5000_manual,jsut_label_basic5000_manual::BASIC5000_0511,BASIC5000_0511,e2e_symbol/phoneme.yaml,511,phonetic_and_prosodic_symbol_sequence,manual,automatic_not_ingested,JSUT::BASIC5000,BASIC5000_0511
jsut_label_basic5000_manual,jsut_label_basic5000_manual::BASIC5000_0512,BASIC5000_0512,e2e_symbol/phoneme.yaml,512,phonetic_and_prosodic_symbol_sequence,manual,automatic_not_ingested,JSUT::BASIC5000,BASIC5000_0512
