source_id,utterance_id,source_utterance_id,source_file,source_row,annotation_layer,manual_annotation_status,timing_status,underlying_recording_lineage,source_value_pointer
jsut_label_basic5000_manual,jsut_label_basic5000_manual::BASIC5000_0461,BASIC5000_0461,e2e_symbol/phoneme.yaml,461,phonetic_and_prosodic_symbol_sequence,manual,automatic_not_ingested,JSUT::BASIC5000,BASIC5000_0461
jsut_label_basic5000_manual,jsut_label_basic5000_manual::BASIC5000_0462,BASIC5000_0462,e2e_symbol/phoneme.yaml,462,phonetic_and_prosodic_symbol_sequence,manual,automatic_not_ingested,JSUT::BASIC5000,BASIC5000_0462
jsut_label_basic5000_manual,jsut_label_basic5000_manual::BASIC5000_0463,BASIC5000_0463,e2e_symbol/phoneme.yaml,463,phonetic_and_prosodic_symbol_sequence,manual,automatic_not_ingested,JSUT::BASIC5000,BASIC5000_0463
jsut_label_basic5000_manual,jsut_label_basic5000_manual::BASIC5000_0464,BASIC5000_0464,e2e_symbol/phoneme.yaml,464,phonetic_and_prosodic_symbol_sequence,manual,automatic_not_ingested,JSUT::BASIC5000,BASIC5000_0464
jsut_label_basic5000_manual,jsut_label_basic5000_manual::BASIC5000_0465,BASIC5000_0465,e2e_symbol/phoneme.yaml,465,phonetic_and_prosodic_symbol_sequence,manual,automatic_not_ingested,JSUT::BASIC5000,BASIC5000_0465
jsut_label_basic5000_manual,jsut_label_basic5000_manual::BASIC5000_0466,BASIC5000_0466,e2e_symbol/phoneme.yaml,466,phonetic_and_prosodic_symbol_sequence,manual,automatic_not_ingested,JSUT::BASIC5000,BASIC5000_0466
jsut_label_basic5000_manual,jsut_label_basic5000_manual::BASIC5000_0467,BASIC5000_0467,e2e_symbol/phoneme.yaml,467,phonetic_and_prosodic_symbol_sequence,manual,automatic_not_ingested,JSUT::BASIC5000,BASIC5000_0467
jsut_label_basic5000_manual,jsut_label_basic5000_manual::BASIC5000_0468,BASIC5000_0468,e2e_symbol/phoneme.yaml,468,phonetic_and_prosodic_symbol_sequence,manual,automatic_not_ingested,JSUT::BASIC5000,BASIC5000_0468
jsut_label_basic5000_manual,jsut_label_basic5000_manual::BASIC5000_0469,BASIC5000_0469,e2e_symbol/phoneme.yaml,469,phonetic_and_prosodic_symbol_sequence,manual,automatic_not_ingested,JSUT::BASIC5000,BASIC5000_0469
jsut_label_basic5000_manual,jsut_label_basic5000_manual::BASIC5000_0470,BASIC5000_0470,e2e_symbol/phoneme.yaml,470,phonetic_and_prosodic_symbol_sequence,manual,automatic_not_ingested,JSUT::BASIC5000,BASIC5000_0470
