source_id,utterance_id,source_utterance_id,source_file,source_row,annotation_layer,manual_annotation_status,timing_status,underlying_recording_lineage,source_value_pointer
jsut_label_basic5000_manual,jsut_label_basic5000_manual::BASIC5000_0421,BASIC5000_0421,e2e_symbol/phoneme.yaml,421,phonetic_and_prosodic_symbol_sequence,manual,automatic_not_ingested,JSUT::BASIC5000,BASIC5000_0421
jsut_label_basic5000_manual,jsut_label_basic5000_manual::BASIC5000_0422,BASIC5000_0422,e2e_symbol/phoneme.yaml,422,phonetic_and_prosodic_symbol_sequence,manual,automatic_not_ingested,JSUT::BASIC5000,BASIC5000_0422
jsut_label_basic5000_manual,jsut_label_basic5000_manual::BASIC5000_0423,BASIC5000_0423,e2e_symbol/phoneme.yaml,423,phonetic_and_prosodic_symbol_sequence,manual,automatic_not_ingested,JSUT::BASIC5000,BASIC5000_0423
jsut_label_basic5000_manual,jsut_label_basic5000_manual::BASIC5000_0424,BASIC5000_0424,e2e_symbol/phoneme.yaml,424,phonetic_and_prosodic_symbol_sequence,manual,automatic_not_ingested,JSUT::BASIC5000,BASIC5000_0424
jsut_label_basic5000_manual,jsut_label_basic5000_manual::BASIC5000_0425,BASIC5000_0425,e2e_symbol/phoneme.yaml,425,phonetic_and_prosodic_symbol_sequence,manual,automatic_not_ingested,JSUT::BASIC5000,BASIC5000_0425
jsut_label_basic5000_manual,jsut_label_basic5000_manual::BASIC5000_0426,BASIC5000_0426,e2e_symbol/phoneme.yaml,426,phonetic_and_prosodic_symbol_sequence,manual,automatic_not_ingested,JSUT::BASIC5000,BASIC5000_0426
jsut_label_basic5000_manual,jsut_label_basic5000_manual::BASIC5000_0427,BASIC5000_0427,e2e_symbol/phoneme.yaml,427,phonetic_and_prosodic_symbol_sequence,manual,automatic_not_ingested,JSUT::BASIC5000,BASIC5000_0427
jsut_label_basic5000_manual,jsut_label_basic5000_manual::BASIC5000_0428,BASIC5000_0428,e2e_symbol/phoneme.yaml,428,phonetic_and_prosodic_symbol_sequence,manual,automatic_not_ingested,JSUT::BASIC5000,BASIC5000_0428
jsut_label_basic5000_manual,jsut_label_basic5000_manual::BASIC5000_0429,BASIC5000_0429,e2e_symbol/phoneme.yaml,429,phonetic_and_prosodic_symbol_sequence,manual,automatic_not_ingested,JSUT::BASIC5000,BASIC5000_0429
jsut_label_basic5000_manual,jsut_label_basic5000_manual::BASIC5000_0430,BASIC5000_0430,e2e_symbol/phoneme.yaml,430,phonetic_and_prosodic_symbol_sequence,manual,automatic_not_ingested,JSUT::BASIC5000,BASIC5000_0430
jsut_label_basic5000_manual,jsut_label_basic5000_manual::BASIC5000_0431,BASIC5000_0431,e2e_symbol/phoneme.yaml,431,phonetic_and_prosodic_symbol_sequence,manual,automatic_not_ingested,JSUT::BASIC5000,BASIC5000_0431
