source_id,utterance_id,source_utterance_id,segment_id,segment_index,label_original,interval_start_s,interval_end_s,duration_s,source_file,source_blob_sha
pavoque,pavoque::m0034,m0034,pavoque::m0034::seg001,1,H#,0,0.326967,0.326967,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0034,m0034,pavoque::m0034::seg002,2,d,0.326967,0.365,0.038033,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0034,m0034,pavoque::m0034::seg003,3,E,0.365,0.398593,0.033593,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0034,m0034,pavoque::m0034::seg004,4,6,0.398593,0.4336,0.035007,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0034,m0034,pavoque::m0034::seg005,5,z,0.4336,0.5,0.0664,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0034,m0034,pavoque::m0034::seg006,6,e:,0.5,0.585,0.085,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0034,m0034,pavoque::m0034::seg007,7,n,0.585,0.62,0.035,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0034,m0034,pavoque::m0034::seg008,8,a:,0.62,0.763407,0.143407,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0034,m0034,pavoque::m0034::seg009,9,t,0.763407,0.842869,0.079462,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0034,m0034,pavoque::m0034::seg010,10,O,0.842869,0.892382,0.049513,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0034,m0034,pavoque::m0034::seg011,11,6,0.892382,0.931074,0.038692,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0034,m0034,pavoque::m0034::seg012,12,b,0.931074,1.024952,0.093878,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0034,m0034,pavoque::m0034::seg013,13,I,1.024952,1.098741,0.073789,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0034,m0034,pavoque::m0034::seg014,14,l,1.098741,1.15,0.051259,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0034,m0034,pavoque::m0034::seg015,15,I,1.15,1.22096,0.07096,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0034,m0034,pavoque::m0034::seg016,16,C,1.22096,1.276849,0.055889,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0034,m0034,pavoque::m0034::seg017,17,t,1.276849,1.315541,0.038692,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0034,m0034,pavoque::m0034::seg018,18,d,1.315541,1.347024,0.031483,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0034,m0034,pavoque::m0034::seg019,19,i:,1.347024,1.438988,0.091964,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0034,m0034,pavoque::m0034::seg020,20,d,1.438988,1.496802,0.057814,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0034,m0034,pavoque::m0034::seg021,21,OY,1.496802,1.641663,0.144861,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0034,m0034,pavoque::m0034::seg022,22,tS,1.641663,1.76,0.118337,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0034,m0034,pavoque::m0034::seg023,23,pf,1.76,1.824747,0.064747,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0034,m0034,pavoque::m0034::seg024,24,l,1.824747,1.87,0.045253,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0034,m0034,pavoque::m0034::seg025,25,I,1.87,1.929092,0.059092,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0034,m0034,pavoque::m0034::seg026,26,C,1.929092,1.979454,0.050362,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0034,m0034,pavoque::m0034::seg027,27,t,1.979454,2.017325,0.037871,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0034,m0034,pavoque::m0034::seg028,28,?,2.017325,2.028587,0.011262,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0034,m0034,pavoque::m0034::seg029,29,aU,2.028587,2.119483,0.090896,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0034,m0034,pavoque::m0034::seg030,30,f,2.119483,2.160018,0.040535,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0034,m0034,pavoque::m0034::seg031,31,S,2.160018,2.31,0.149982,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0034,m0034,pavoque::m0034::seg032,32,u:,2.31,2.426566,0.116566,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0034,m0034,pavoque::m0034::seg033,33,l,2.426566,2.4671,0.040534,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0034,m0034,pavoque::m0034::seg034,34,h,2.4671,2.514391,0.047291,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0034,m0034,pavoque::m0034::seg035,35,2:,2.514391,2.68,0.165609,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0034,m0034,pavoque::m0034::seg036,36,f,2.68,2.78,0.1,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0034,m0034,pavoque::m0034::seg037,37,@,2.78,2.795,0.015,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0034,m0034,pavoque::m0034::seg038,38,n,2.795,2.930795,0.135795,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0034,m0034,pavoque::m0034::seg039,39,_,2.930795,4.795,1.864205,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
