source_id,utterance_id,source_utterance_id,segment_id,segment_index,label_original,interval_start_s,interval_end_s,duration_s,source_file,source_blob_sha
pavoque,pavoque::m0030,m0030,pavoque::m0030::seg001,1,H#,0,0.35376,0.35376,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0030,m0030,pavoque::m0030::seg002,2,?,0.35376,0.392452,0.038692,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0030,m0030,pavoque::m0030::seg003,3,e:,0.392452,0.458783,0.066331,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0030,m0030,pavoque::m0030::seg004,4,6,0.458783,0.51,0.051217,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0030,m0030,pavoque::m0030::seg005,5,S,0.51,0.596356,0.086356,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0030,m0030,pavoque::m0030::seg006,6,t,0.596356,0.65,0.053644,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0030,m0030,pavoque::m0030::seg007,7,u:,0.65,0.732087,0.082087,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0030,m0030,pavoque::m0030::seg008,8,d,0.732087,0.830698,0.098611,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0030,m0030,pavoque::m0030::seg009,9,i:,0.830698,0.904668,0.07397,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0030,m0030,pavoque::m0030::seg010,10,6,0.904668,0.95,0.045332,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0030,m0030,pavoque::m0030::seg011,11,t,0.95,1.025,0.075,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0030,m0030,pavoque::m0030::seg012,12,@,1.025,1.06,0.035,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0030,m0030,pavoque::m0030::seg013,13,d,1.06,1.1176,0.057603,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0030,m0030,pavoque::m0030::seg014,14,i:,1.1176,1.20684,0.089235,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0030,m0030,pavoque::m0030::seg015,15,v,1.20684,1.255,0.048162,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0030,m0030,pavoque::m0030::seg016,16,E,1.255,1.35424,0.099238,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0030,m0030,pavoque::m0030::seg017,17,6,1.35424,1.39539,0.041149,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0030,m0030,pavoque::m0030::seg018,18,k,1.39539,1.47,0.074613,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0030,m0030,pavoque::m0030::seg019,19,@,1.47,1.525,0.055,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0030,m0030,pavoque::m0030::seg020,20,p,1.525,1.58639,0.061392,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0030,m0030,pavoque::m0030::seg021,21,l,1.58639,1.615,0.028608,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0030,m0030,pavoque::m0030::seg022,22,u:,1.615,1.69694,0.081943,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0030,m0030,pavoque::m0030::seg023,23,t,1.69694,1.821,0.124061,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0030,m0030,pavoque::m0030::seg024,24,a,1.821,2.01078,0.189778,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
