source_id,utterance_id,source_utterance_id,segment_id,segment_index,label_original,interval_start_s,interval_end_s,duration_s,source_file,source_blob_sha
pavoque,pavoque::m0045,m0045,pavoque::m0045::seg001,1,H#,0,0.4,0.4,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0045,m0045,pavoque::m0045::seg002,2,k,0.4,0.453305,0.053305,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0045,m0045,pavoque::m0045::seg003,3,o:,0.453305,0.539292,0.085987,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0045,m0045,pavoque::m0045::seg004,4,O,0.539292,0.620985,0.081693,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0045,m0045,pavoque::m0045::seg005,5,p,0.620985,0.68828,0.067295,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0045,m0045,pavoque::m0045::seg006,6,@,0.68828,0.736459,0.048179,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0045,m0045,pavoque::m0045::seg007,7,R,0.736459,0.785598,0.049139,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0045,m0045,pavoque::m0045::seg008,8,a,0.785598,0.87,0.084402,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0045,m0045,pavoque::m0045::seg009,9,ts,0.87,0.983609,0.113609,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0045,m0045,pavoque::m0045::seg010,10,j,0.983609,1.037431,0.053822,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0045,m0045,pavoque::m0045::seg011,11,o:,1.037431,1.114824,0.077393,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0045,m0045,pavoque::m0045::seg012,12,n,1.114824,1.15,0.035176,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
