source_id,utterance_id,source_utterance_id,segment_id,segment_index,label_original,interval_start_s,interval_end_s,duration_s,source_file,source_blob_sha
pavoque,pavoque::m0018,m0018,pavoque::m0018::seg001,1,H#,0,0.435,0.435,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0018,m0018,pavoque::m0018::seg002,2,?,0.435,0.45,0.015,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0018,m0018,pavoque::m0018::seg003,3,E,0.45,0.55,0.1,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0018,m0018,pavoque::m0018::seg004,4,s,0.55,0.67613,0.12613,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0018,m0018,pavoque::m0018::seg005,5,b,0.67613,0.765019,0.088889,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0018,m0018,pavoque::m0018::seg006,6,I,0.765019,0.86466,0.099641,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0018,m0018,pavoque::m0018::seg007,7,l,0.86466,0.940195,0.075535,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0018,m0018,pavoque::m0018::seg008,8,d,0.940195,0.982298,0.042103,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0018,m0018,pavoque::m0018::seg009,9,@,0.982298,1.089423,0.107125,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0018,m0018,pavoque::m0018::seg010,10,t,1.089423,1.179082,0.089659,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0018,m0018,pavoque::m0018::seg011,11,k,1.179082,1.293895,0.114813,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0018,m0018,pavoque::m0018::seg012,12,aI,1.293895,1.415,0.121105,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0018,m0018,pavoque::m0018::seg013,13,n,1.415,1.46,0.045,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0018,m0018,pavoque::m0018::seg014,14,@,1.46,1.545,0.085,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0018,m0018,pavoque::m0018::seg015,15,h,1.545,1.62,0.075,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0018,m0018,pavoque::m0018::seg016,16,Y,1.62,1.724408,0.104408,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0018,m0018,pavoque::m0018::seg017,17,d,1.724408,1.782133,0.057725,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0018,m0018,pavoque::m0018::seg018,18,R,1.782133,1.86,0.077867,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
