source_id,utterance_id,source_utterance_id,segment_id,segment_index,label_original,interval_start_s,interval_end_s,duration_s,source_file,source_blob_sha
pavoque,pavoque::m0053,m0053,pavoque::m0053::seg001,1,H#,0,0.418862,0.418862,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0053,m0053,pavoque::m0053::seg002,2,d,0.418862,0.451423,0.032561,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0053,m0053,pavoque::m0053::seg003,3,a:,0.451423,0.57,0.118577,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0053,m0053,pavoque::m0053::seg004,4,h,0.57,0.644875,0.074875,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0053,m0053,pavoque::m0053::seg005,5,e:,0.644875,0.695,0.050125,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0053,m0053,pavoque::m0053::seg006,6,6,0.695,0.743756,0.048756,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0053,m0053,pavoque::m0053::seg007,7,v,0.743756,0.79,0.046244,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0053,m0053,pavoque::m0053::seg008,8,E,0.79,0.855,0.065,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0053,m0053,pavoque::m0053::seg009,9,k,0.855,0.91,0.055,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0053,m0053,pavoque::m0053::seg010,10,s,0.91,1.011532,0.101532,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0053,m0053,pavoque::m0053::seg011,11,@,1.011532,1.032414,0.020882,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0053,m0053,pavoque::m0053::seg012,12,l,1.032414,1.077248,0.044834,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0053,m0053,pavoque::m0053::seg013,13,t,1.077248,1.133944,0.056696,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
