source_id,utterance_id,source_utterance_id,segment_id,segment_index,label_original,interval_start_s,interval_end_s,duration_s,source_file,source_blob_sha
pavoque,pavoque::m0027,m0027,pavoque::m0027::seg001,1,H#,0,0.496974,0.496974,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0027,m0027,pavoque::m0027::seg002,2,m,0.496974,0.565,0.068026,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0027,m0027,pavoque::m0027::seg003,3,aI,0.565,0.7,0.135,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0027,m0027,pavoque::m0027::seg004,4,s,0.7,0.78877,0.08877,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0027,m0027,pavoque::m0027::seg005,5,t,0.78877,0.856479,0.067709,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0027,m0027,pavoque::m0027::seg006,6,v,0.856479,0.871426,0.014947,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0027,m0027,pavoque::m0027::seg007,7,I,0.871426,0.911017,0.039591,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0027,m0027,pavoque::m0027::seg008,8,6,0.911017,0.93,0.018983,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0027,m0027,pavoque::m0027::seg009,9,t,0.93,0.98652,0.05652,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0027,m0027,pavoque::m0027::seg010,10,?,0.98652,1.002962,0.016442,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0027,m0027,pavoque::m0027::seg011,11,e:,1.002962,1.031421,0.028459,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0027,m0027,pavoque::m0027::seg012,12,6,1.031421,1.085,0.053579,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0027,m0027,pavoque::m0027::seg013,13,s,1.085,1.221242,0.136242,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0027,m0027,pavoque::m0027::seg014,14,t,1.221242,1.319346,0.098104,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0027,m0027,pavoque::m0027::seg015,15,i:,1.319346,1.481094,0.161748,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0027,m0027,pavoque::m0027::seg016,16,f,1.481094,1.585,0.103906,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0027,m0027,pavoque::m0027::seg017,17,r,1.585,1.69,0.105,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0027,m0027,pavoque::m0027::seg018,18,E,1.69,1.789476,0.099476,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0027,m0027,pavoque::m0027::seg019,19,t,1.789476,1.832478,0.043002,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
