source_id,utterance_id,source_utterance_id,segment_id,segment_index,label_original,interval_start_s,interval_end_s,duration_s,source_file,source_blob_sha
pavoque,pavoque::spike0052,spike0052,pavoque::spike0052::seg001,1,H#,0.0,0.014928,0.014928,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::spike0052,spike0052,pavoque::spike0052::seg002,2,S,0.014928,0.11,0.095072,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::spike0052,spike0052,pavoque::spike0052::seg003,3,p,0.11,0.18,0.07,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::spike0052,spike0052,pavoque::spike0052::seg004,4,R,0.18,0.205,0.025,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::spike0052,spike0052,pavoque::spike0052::seg005,5,I,0.205,0.266931,0.061931,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::spike0052,spike0052,pavoque::spike0052::seg006,6,C,0.266931,0.38067,0.113739,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::spike0052,spike0052,pavoque::spike0052::seg007,7,l,0.38067,0.425,0.04433,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::spike0052,spike0052,pavoque::spike0052::seg008,8,i:,0.425,0.518934,0.093934,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::spike0052,spike0052,pavoque::spike0052::seg009,9,b,0.518934,0.565,0.046066,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::spike0052,spike0052,pavoque::spike0052::seg010,10,6,0.565,0.64,0.075,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::spike0052,spike0052,pavoque::spike0052::seg011,11,m,0.64,0.695,0.055,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::spike0052,spike0052,pavoque::spike0052::seg012,12,a:,0.695,0.775,0.08,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::spike0052,spike0052,pavoque::spike0052::seg013,13,l,0.775,0.809323,0.034323,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::spike0052,spike0052,pavoque::spike0052::seg014,14,m,0.809323,0.85,0.040677,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::spike0052,spike0052,pavoque::spike0052::seg015,15,I,0.85,0.93,0.08,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::spike0052,spike0052,pavoque::spike0052::seg016,16,t,0.93,0.980287,0.050287,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::spike0052,spike0052,pavoque::spike0052::seg017,17,p,0.980287,1.114286,0.133999,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::spike0052,spike0052,pavoque::spike0052::seg018,18,O,1.114286,1.194614,0.080328,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::spike0052,spike0052,pavoque::spike0052::seg019,19,p,1.194614,1.278141,0.083527,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::spike0052,spike0052,pavoque::spike0052::seg020,20,i:,1.278141,1.462255,0.184114,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::spike0052,spike0052,pavoque::spike0052::seg021,21,_,1.462255,3.175,1.712745,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::spike0053,spike0053,pavoque::spike0053::seg001,1,H#,0.0,0.15,0.15,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::spike0053,spike0053,pavoque::spike0053::seg002,2,S,0.15,0.275,0.125,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::spike0053,spike0053,pavoque::spike0053::seg003,3,p,0.275,0.352952,0.077952,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::spike0053,spike0053,pavoque::spike0053::seg004,4,R,0.352952,0.385,0.032048,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::spike0053,spike0053,pavoque::spike0053::seg005,5,I,0.385,0.44,0.055,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::spike0053,spike0053,pavoque::spike0053::seg006,6,C,0.44,0.564438,0.124438,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::spike0053,spike0053,pavoque::spike0053::seg007,7,l,0.564438,0.62,0.055562,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::spike0053,spike0053,pavoque::spike0053::seg008,8,i:,0.62,0.705903,0.085903,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::spike0053,spike0053,pavoque::spike0053::seg009,9,b,0.705903,0.764195,0.058292,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::spike0053,spike0053,pavoque::spike0053::seg010,10,6,0.764195,0.85661,0.092415,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::spike0053,spike0053,pavoque::spike0053::seg011,11,m,0.85661,0.915,0.05839,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::spike0053,spike0053,pavoque::spike0053::seg012,12,a:,0.915,1.005184,0.090184,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::spike0053,spike0053,pavoque::spike0053::seg013,13,l,1.005184,1.03,0.024816,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::spike0053,spike0053,pavoque::spike0053::seg014,14,m,1.03,1.075,0.045,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::spike0053,spike0053,pavoque::spike0053::seg015,15,I,1.075,1.136341,0.061341,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::spike0053,spike0053,pavoque::spike0053::seg016,16,t,1.136341,1.188591,0.05225,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::spike0053,spike0053,pavoque::spike0053::seg017,17,p,1.188591,1.349605,0.161014,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::spike0053,spike0053,pavoque::spike0053::seg018,18,r,1.349605,1.39,0.040395,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::spike0053,spike0053,pavoque::spike0053::seg019,19,u:,1.39,1.517728,0.127728,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::spike0053,spike0053,pavoque::spike0053::seg020,20,d,1.517728,1.560025,0.042297,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::spike0053,spike0053,pavoque::spike0053::seg021,21,@,1.560025,1.6727,0.112675,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::spike0053,spike0053,pavoque::spike0053::seg022,22,n,1.6727,1.808833,0.136133,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::spike0053,spike0053,pavoque::spike0053::seg023,23,s,1.808833,2.007168,0.198335,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::spike0053,spike0053,pavoque::spike0053::seg024,24,_,2.007168,3.355,1.347832,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::spike0054,spike0054,pavoque::spike0054::seg001,1,H#,0.0,0.244921,0.244921,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::spike0054,spike0054,pavoque::spike0054::seg002,2,S,0.244921,0.362228,0.117307,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::spike0054,spike0054,pavoque::spike0054::seg003,3,p,0.362228,0.44,0.077772,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::spike0054,spike0054,pavoque::spike0054::seg004,4,R,0.44,0.475,0.035,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::spike0054,spike0054,pavoque::spike0054::seg005,5,I,0.475,0.547074,0.072074,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::spike0054,spike0054,pavoque::spike0054::seg006,6,C,0.547074,0.671845,0.124771,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::spike0054,spike0054,pavoque::spike0054::seg007,7,l,0.671845,0.721256,0.049411,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::spike0054,spike0054,pavoque::spike0054::seg008,8,i:,0.721256,0.835008,0.113752,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::spike0054,spike0054,pavoque::spike0054::seg009,9,b,0.835008,0.875532,0.040524,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::spike0054,spike0054,pavoque::spike0054::seg010,10,6,0.875532,0.97,0.094468,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::spike0054,spike0054,pavoque::spike0054::seg011,11,m,0.97,1.025,0.055,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::spike0054,spike0054,pavoque::spike0054::seg012,12,a:,1.025,1.115,0.09,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::spike0054,spike0054,pavoque::spike0054::seg013,13,l,1.115,1.157067,0.042067,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::spike0054,spike0054,pavoque::spike0054::seg014,14,m,1.157067,1.18,0.022933,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::spike0054,spike0054,pavoque::spike0054::seg015,15,I,1.18,1.232072,0.052072,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::spike0054,spike0054,pavoque::spike0054::seg016,16,t,1.232072,1.296057,0.063985,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::spike0054,spike0054,pavoque::spike0054::seg017,17,?,1.296057,1.306721,0.010664,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::spike0054,spike0054,pavoque::spike0054::seg018,18,@,1.306721,1.350089,0.043368,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::spike0054,spike0054,pavoque::spike0054::seg019,19,U,1.350089,1.402699,0.05261,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::spike0054,spike0054,pavoque::spike0054::seg020,20,b,1.402699,1.458153,0.055454,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::spike0054,spike0054,pavoque::spike0054::seg021,21,@,1.458153,1.53,0.071847,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::spike0054,spike0054,pavoque::spike0054::seg022,22,d,1.53,1.61,0.08,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::spike0054,spike0054,pavoque::spike0054::seg023,23,aI,1.61,1.77488,0.16488,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::spike0054,spike0054,pavoque::spike0054::seg024,24,j,1.77488,1.822158,0.047278,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::spike0054,spike0054,pavoque::spike0054::seg025,25,a,1.822158,2.080232,0.258074,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::spike0054,spike0054,pavoque::spike0054::seg026,26,_,2.080232,3.295,1.214768,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
